Employee_ID,Survey_Date,Engagement_Score,Manager_Support_Score,Career_Growth_Score,Rewards_Score,Wellbeing_Score,Belonging_Score,eNPS_0_10,Anonymous_Comment
E01518,2026-06-30,93.6,67,82,88,89,98,8,Need clearer career path
E01519,2025-06-30,68.7,46,95,83,62,69,6,Happy with flexibility
E01519,2026-06-30,73.3,59,81,90,75,45,9,Strong team culture
E01520,2026-06-30,71.8,48,77,84,89,55,2,Happy with flexibility
E01523,2025-06-30,74.7,77,77,75,60,74,9,Compensation could improve
E01523,2026-06-30,74.9,55,79,71,44,91,8,Good manager support
E01524,2026-06-30,76.8,69,53,73,84,81,6,Compensation could improve
E01525,2025-06-30,71.0,79,80,63,64,78,0,Workload is high
E01525,2026-06-30,59.7,59,52,70,87,52,8,Strong team culture
E01526,2025-06-30,85.4,95,83,83,54,76,2,Need clearer career path
E01526,2026-06-30,64.9,64,69,39,60,60,0,Compensation could improve
E01528,2025-06-30,74.4,93,56,83,76,85,5,Compensation could improve
E01528,2026-06-30,56.8,53,59,67,48,62,0,Workload is high
E01529,2025-06-30,65.3,91,52,80,50,64,8,Need clearer career path
E01529,2026-06-30,65.3,52,74,84,92,64,1,Good manager support
E01530,2025-06-30,67.5,57,56,58,79,91,5,No comment
E01530,2026-06-30,65.5,45,90,45,41,69,9,No comment
E01531,2025-06-30,73.1,95,67,80,74,94,7,Happy with flexibility
E01531,2026-06-30,67.1,83,50,67,79,79,7,Compensation could improve
E01532,2025-06-30,70.0,55,68,86,51,67,9,No comment
E01532,2026-06-30,69.1,60,84,62,67,82,4,Need more learning opportunities
E01533,2026-06-30,59.2,76,54,73,50,52,6,Compensation could improve
E01537,2025-06-30,73.8,71,84,44,76,85,7,Workload is high
E01537,2026-06-30,69.2,47,87,56,42,98,8,Good manager support
E01538,2025-06-30,65.7,62,53,65,47,68,0,Need clearer career path
E01538,2026-06-30,67.9,61,42,73,70,82,2,Happy with flexibility
E01539,2025-06-30,69.7,69,77,74,78,70,7,Happy with flexibility
E01539,2026-06-30,81.1,90,94,48,78,87,2,Workload is high
E01540,2025-06-30,68.0,66,50,66,79,53,4,No comment
E01540,2026-06-30,76.7,61,89,69,51,96,8,Compensation could improve
E01541,2025-06-30,68.8,56,57,69,75,61,8,Need more learning opportunities
E01541,2026-06-30,61.6,54,89,63,65,49,6,Workload is high
E01542,2025-06-30,67.2,82,92,64,73,46,8,Good manager support
E01542,2026-06-30,71.1,95,42,59,81,91,8,Strong team culture
E01543,2025-06-30,73.7,87,71,69,65,76,10,No comment
E01543,2026-06-30,57.5,50,50,90,69,58,8,Strong team culture
E01544,2026-06-30,84.7,91,88,82,56,73,6,Good manager support
E01546,2025-06-30,73.0,68,57,44,86,79,3,No comment
E01546,2026-06-30,50.2,49,43,61,49,74,9,Compensation could improve
E01548,2025-06-30,65.0,53,47,40,96,67,7,No comment
E01548,2026-06-30,71.6,79,94,59,54,71,7,Strong team culture
E01549,2025-06-30,61.8,67,69,71,42,64,3,Happy with flexibility
E01549,2026-06-30,68.3,82,81,55,80,46,7,Workload is high
E01550,2026-06-30,71.9,56,91,50,81,62,1,Need clearer career path
E01552,2025-06-30,76.3,52,91,75,95,73,9,Compensation could improve
E01552,2026-06-30,72.7,67,74,65,82,86,7,Happy with flexibility
E01553,2025-06-30,62.5,47,76,53,58,94,4,No comment
E01553,2026-06-30,57.5,80,61,40,67,68,6,Workload is high
E01554,2025-06-30,78.8,94,81,59,88,67,6,Need more learning opportunities
E01554,2026-06-30,76.4,73,86,80,46,62,9,Good manager support
E01556,2025-06-30,71.7,57,81,77,96,79,9,Need clearer career path
E01556,2026-06-30,79.5,78,95,77,61,79,10,Need clearer career path
E01557,2025-06-30,69.0,55,84,71,67,83,4,Good manager support
E01557,2026-06-30,59.8,50,61,65,64,64,3,Strong team culture
E01558,2025-06-30,57.6,85,48,42,52,51,7,Need more learning opportunities
E01558,2026-06-30,61.7,69,80,50,83,60,6,Good manager support
E01559,2025-06-30,62.8,65,69,70,83,50,9,Compensation could improve
E01559,2026-06-30,74.2,56,46,92,86,91,9,No comment
E01561,2025-06-30,65.5,92,58,60,78,65,5,Need more learning opportunities
E01561,2026-06-30,66.5,77,63,83,50,59,5,Need more learning opportunities
E01562,2025-06-30,56.0,47,47,80,70,67,10,Need clearer career path
E01562,2026-06-30,85.9,86,83,85,46,98,6,No comment
E01563,2025-06-30,79.8,57,79,67,91,98,8,No comment
E01563,2026-06-30,60.7,47,43,54,89,60,7,Need more learning opportunities
E01564,2025-06-30,67.6,50,67,77,94,45,0,Workload is high
E01564,2026-06-30,75.9,85,62,82,61,58,8,No comment
E01565,2025-06-30,64.0,50,61,57,45,96,10,Need more learning opportunities
E01565,2026-06-30,67.3,65,62,43,74,94,6,No comment
E01566,2025-06-30,65.3,65,70,56,68,50,9,No comment
E01566,2026-06-30,49.2,62,41,52,43,63,7,Good manager support
E01567,2025-06-30,65.9,78,80,41,59,63,2,Workload is high
E01568,2025-06-30,64.2,60,79,67,83,49,7,Strong team culture
E01568,2026-06-30,67.2,66,74,44,92,61,3,No comment
E01569,2025-06-30,69.5,84,93,87,42,54,3,Need clearer career path
E01569,2026-06-30,67.5,74,62,50,44,93,9,No comment
E01570,2025-06-30,79.7,75,57,87,73,81,0,Good manager support
E01570,2026-06-30,61.9,65,80,84,52,72,6,Happy with flexibility
E01571,2025-06-30,72.5,55,83,86,69,73,6,Need more learning opportunities
E01571,2026-06-30,62.1,74,77,42,54,86,0,Strong team culture
E01572,2025-06-30,48.1,45,49,40,60,46,4,Strong team culture
E01572,2026-06-30,78.6,81,82,79,95,47,10,Need clearer career path
E01574,2025-06-30,73.5,60,88,81,63,83,3,No comment
E01574,2026-06-30,60.8,72,80,39,43,91,6,Compensation could improve
E01575,2025-06-30,65.7,84,46,54,79,73,7,Happy with flexibility
E01575,2026-06-30,72.4,72,46,60,83,97,5,Compensation could improve
E01576,2025-06-30,72.1,61,81,57,51,91,3,No comment
E01576,2026-06-30,72.2,62,46,64,56,96,1,Workload is high
E01578,2025-06-30,67.4,51,80,74,79,75,4,Strong team culture
E01578,2026-06-30,62.3,86,80,52,63,50,5,No comment
E01579,2025-06-30,78.8,63,71,89,87,80,9,No comment
E01579,2026-06-30,59.5,46,47,43,68,93,8,Compensation could improve
E01580,2025-06-30,64.9,69,42,82,61,92,7,Strong team culture
E01580,2026-06-30,62.0,84,48,46,64,82,0,Need clearer career path
E01581,2025-06-30,66.8,60,55,76,95,70,1,Good manager support
E01581,2026-06-30,64.7,55,42,58,78,83,5,Strong team culture
E01582,2025-06-30,67.1,78,62,48,56,73,10,Workload is high
E01582,2026-06-30,59.5,63,74,49,59,79,7,Strong team culture
E01583,2026-06-30,83.5,71,90,88,89,66,2,Compensation could improve
E01584,2025-06-30,65.1,62,49,91,68,66,3,Workload is high
E01584,2026-06-30,63.2,85,84,69,53,46,7,Happy with flexibility
E01585,2025-06-30,70.2,68,79,64,84,54,5,Need more learning opportunities
E01585,2026-06-30,78.9,87,49,81,90,95,6,Need more learning opportunities
E01586,2025-06-30,74.8,85,80,76,42,71,7,Workload is high
E01586,2026-06-30,77.3,85,65,51,67,94,3,Need more learning opportunities
E01587,2025-06-30,57.5,50,73,38,50,54,9,Strong team culture
E01587,2026-06-30,68.1,46,42,91,68,77,10,Workload is high
E01588,2025-06-30,78.2,83,91,91,77,72,1,No comment
E01588,2026-06-30,62.5,71,64,87,54,46,8,Workload is high
E01589,2025-06-30,82.5,87,79,59,83,93,5,Good manager support
E01589,2026-06-30,55.4,72,44,45,55,74,3,Happy with flexibility
E01590,2025-06-30,68.0,58,74,84,63,64,9,Need more learning opportunities
E01590,2026-06-30,75.8,90,79,72,79,79,0,Workload is high
E01591,2025-06-30,53.4,53,49,53,40,94,1,Good manager support
E01591,2026-06-30,70.5,73,58,83,74,82,2,Need more learning opportunities
E01592,2025-06-30,66.3,48,88,79,46,83,1,Workload is high
E01592,2026-06-30,75.8,92,75,84,41,72,6,Compensation could improve
E01593,2025-06-30,63.3,62,47,85,49,58,5,Need more learning opportunities
E01593,2026-06-30,78.2,77,68,74,78,60,7,Need clearer career path
E01594,2025-06-30,74.1,73,80,53,65,84,9,Happy with flexibility
E01594,2026-06-30,55.4,53,53,57,47,66,2,Strong team culture
E01595,2025-06-30,80.0,90,70,89,83,76,5,No comment
E01595,2026-06-30,60.0,58,50,53,70,66,7,Need clearer career path
E01596,2025-06-30,63.7,63,75,82,74,47,7,Need clearer career path
E01596,2026-06-30,62.3,69,58,49,64,59,4,Need clearer career path
E01597,2025-06-30,61.4,67,78,78,47,47,1,Need clearer career path
E01597,2026-06-30,60.6,85,69,57,51,51,5,Need clearer career path
E01598,2025-06-30,76.3,69,88,82,60,80,4,Happy with flexibility
E01598,2026-06-30,71.1,80,67,77,77,49,1,No comment
E01599,2025-06-30,64.6,86,44,82,46,49,1,Strong team culture
E01599,2026-06-30,66.4,73,48,73,67,48,10,Need more learning opportunities
E01600,2025-06-30,69.8,62,47,64,85,88,7,Happy with flexibility
E01600,2026-06-30,63.1,92,40,59,43,85,1,No comment
E01601,2025-06-30,66.8,52,78,44,70,77,7,Need more learning opportunities
E01601,2026-06-30,73.2,66,76,71,48,55,7,Strong team culture
E01602,2025-06-30,70.8,77,42,58,87,78,8,Need more learning opportunities
E01602,2026-06-30,69.2,83,62,83,58,66,8,Happy with flexibility
E01603,2025-06-30,70.1,75,76,61,81,71,6,Compensation could improve
E01603,2026-06-30,59.9,54,59,59,45,84,3,Workload is high
E01604,2026-06-30,79.0,80,52,69,93,97,0,Need more learning opportunities
E01605,2025-06-30,79.7,91,64,80,85,60,2,Happy with flexibility
E01605,2026-06-30,69.2,90,83,45,47,84,7,Happy with flexibility
E01606,2025-06-30,80.3,86,65,81,72,74,10,Happy with flexibility
E01606,2026-06-30,70.9,82,82,38,66,45,7,No comment
E01608,2025-06-30,85.4,62,94,82,89,93,3,Happy with flexibility
E01608,2026-06-30,64.4,76,48,52,92,45,3,Strong team culture
E01610,2026-06-30,53.3,75,59,69,48,45,8,Happy with flexibility
E01612,2025-06-30,64.7,66,63,64,59,68,8,Need more learning opportunities
E01612,2026-06-30,59.9,87,44,44,85,63,4,Workload is high
E01613,2025-06-30,79.6,84,77,43,83,82,2,No comment
E01613,2026-06-30,59.0,52,52,49,75,51,9,Need clearer career path
E01615,2025-06-30,56.5,47,76,64,71,48,5,Happy with flexibility
E01615,2026-06-30,77.5,95,52,83,66,83,8,Workload is high
E01616,2026-06-30,62.1,64,71,50,54,89,7,Happy with flexibility
E01618,2025-06-30,70.1,86,48,66,93,59,2,Good manager support
E01618,2026-06-30,73.3,84,68,64,76,77,7,Compensation could improve
E01619,2025-06-30,61.4,91,51,40,40,78,0,No comment
E01619,2026-06-30,62.1,84,56,38,76,82,7,Strong team culture
E01620,2025-06-30,58.9,76,95,63,55,47,8,Strong team culture
E01620,2026-06-30,74.8,80,78,46,96,92,8,Need more learning opportunities
E01621,2025-06-30,71.1,64,44,71,77,85,5,Happy with flexibility
E01621,2026-06-30,69.6,65,66,59,64,78,0,Need more learning opportunities
E01622,2025-06-30,70.8,68,79,45,95,69,3,Happy with flexibility
E01622,2026-06-30,66.8,61,69,49,79,77,4,Strong team culture
E01623,2025-06-30,61.8,79,51,44,63,80,9,Compensation could improve
E01623,2026-06-30,70.2,70,62,81,54,76,4,Good manager support
E01624,2025-06-30,72.8,67,52,79,80,94,6,Happy with flexibility
E01624,2026-06-30,56.4,78,47,59,68,70,7,Need more learning opportunities
E01625,2025-06-30,78.9,88,77,62,61,83,4,Happy with flexibility
E01625,2026-06-30,59.0,48,53,58,58,84,4,Happy with flexibility
E01626,2025-06-30,63.0,54,63,64,53,79,8,Strong team culture
E01626,2026-06-30,84.7,81,72,78,78,94,2,Workload is high
E01627,2025-06-30,73.6,90,57,69,69,77,6,Strong team culture
E01627,2026-06-30,83.0,83,60,89,86,84,3,Happy with flexibility
E01628,2025-06-30,72.8,73,50,72,53,87,6,Need clearer career path
E01628,2026-06-30,71.7,79,66,91,62,84,9,Strong team culture
E01629,2025-06-30,69.3,47,83,72,61,74,9,No comment
E01629,2026-06-30,62.5,88,63,50,55,60,9,Good manager support
E01630,2025-06-30,80.5,87,84,84,64,57,7,Happy with flexibility
E01630,2026-06-30,55.1,87,49,47,45,51,0,No comment
E01631,2025-06-30,72.7,66,70,46,82,86,0,Need more learning opportunities
E01631,2026-06-30,77.1,90,52,90,76,75,4,Happy with flexibility
E01633,2025-06-30,69.9,84,53,46,80,89,9,Happy with flexibility
E01633,2026-06-30,70.1,49,92,54,76,79,3,Need more learning opportunities
E01634,2025-06-30,64.8,62,41,53,81,96,7,Workload is high
E01634,2026-06-30,66.1,68,70,81,42,70,10,Happy with flexibility
E01635,2025-06-30,66.2,57,93,63,50,47,10,Need more learning opportunities
E01635,2026-06-30,75.3,61,88,81,62,58,7,Strong team culture
E01637,2025-06-30,74.6,91,72,59,61,57,2,Strong team culture
E01637,2026-06-30,66.8,51,74,60,95,45,5,Strong team culture
E01638,2025-06-30,58.3,48,47,72,49,47,3,No comment
E01638,2026-06-30,71.5,79,61,67,58,89,9,Need more learning opportunities
E01639,2025-06-30,71.4,88,70,61,63,67,1,Happy with flexibility
E01639,2026-06-30,62.9,60,71,75,55,89,0,Happy with flexibility
E01640,2025-06-30,62.7,74,62,88,55,49,9,Need clearer career path
E01640,2026-06-30,78.8,86,44,58,94,90,3,Happy with flexibility
E01641,2025-06-30,72.1,56,77,68,59,80,4,Workload is high
E01641,2026-06-30,60.9,52,87,54,68,57,1,No comment
E01642,2025-06-30,56.3,60,53,80,71,54,2,Workload is high
E01642,2026-06-30,64.5,47,86,70,56,64,2,Need more learning opportunities
E01643,2025-06-30,61.9,84,84,54,43,62,2,No comment
E01643,2026-06-30,68.9,48,74,91,75,65,10,Compensation could improve
E01644,2025-06-30,55.4,49,91,50,78,52,5,Happy with flexibility
E01644,2026-06-30,55.4,69,53,56,65,47,5,Need more learning opportunities
E01645,2025-06-30,80.8,86,86,55,81,92,3,Need more learning opportunities
E01645,2026-06-30,61.4,89,86,41,40,71,0,Need more learning opportunities
E01647,2025-06-30,71.2,76,62,66,86,64,4,Need clearer career path
E01647,2026-06-30,72.2,62,92,73,50,83,4,Strong team culture
E01649,2025-06-30,74.2,91,62,88,58,73,3,Good manager support
E01649,2026-06-30,58.7,78,49,39,75,76,3,Compensation could improve
E01650,2025-06-30,74.2,61,95,42,55,88,2,Good manager support
E01650,2026-06-30,63.6,73,50,70,69,82,5,Compensation could improve
E01652,2025-06-30,72.0,93,62,76,57,66,4,Strong team culture
E01652,2026-06-30,64.6,90,66,38,67,90,3,Happy with flexibility
E01654,2025-06-30,62.4,71,46,39,85,75,2,Strong team culture
E01654,2026-06-30,63.8,55,71,39,53,90,6,Good manager support
E01655,2025-06-30,70.5,91,55,54,74,87,8,Workload is high
E01655,2026-06-30,74.9,70,42,78,84,82,6,Workload is high
E01657,2025-06-30,63.2,72,51,48,58,89,1,Compensation could improve
E01657,2026-06-30,74.6,82,44,72,85,61,9,Workload is high
E01658,2025-06-30,71.6,65,68,92,41,66,0,Need clearer career path
E01658,2026-06-30,78.4,62,66,68,91,94,6,Good manager support
E01659,2025-06-30,70.2,53,90,40,83,87,3,Strong team culture
E01659,2026-06-30,79.9,86,93,48,75,91,0,Compensation could improve
E01660,2025-06-30,50.8,71,45,52,41,81,4,Need clearer career path
E01660,2026-06-30,67.1,69,84,79,79,49,3,Happy with flexibility
E01661,2025-06-30,73.8,84,76,64,44,78,5,Need clearer career path
E01661,2026-06-30,69.6,68,86,43,96,50,8,No comment
E01662,2025-06-30,76.7,87,93,83,87,50,5,No comment
E01662,2026-06-30,77.6,58,67,87,66,89,8,Workload is high
E01663,2025-06-30,76.5,46,77,79,71,78,8,Good manager support
E01663,2026-06-30,65.6,61,52,59,92,91,7,Need clearer career path
E01665,2025-06-30,75.8,83,62,73,80,90,1,Workload is high
E01665,2026-06-30,82.4,55,91,80,87,95,5,Need clearer career path
E01666,2025-06-30,66.0,46,89,43,55,81,7,Compensation could improve
E01666,2026-06-30,74.0,92,95,54,74,50,9,Need clearer career path
E01667,2025-06-30,59.0,45,51,65,95,65,7,Good manager support
E01667,2026-06-30,66.4,67,54,64,59,94,2,Need more learning opportunities
E01668,2026-06-30,78.3,90,79,58,96,74,8,Workload is high
E01669,2025-06-30,63.8,54,50,52,84,60,0,Need clearer career path
E01670,2025-06-30,70.4,66,82,55,63,97,1,No comment
E01670,2026-06-30,72.7,55,71,84,72,82,2,No comment
E01671,2025-06-30,70.1,83,51,78,72,92,0,Need more learning opportunities
E01671,2026-06-30,67.3,54,44,77,75,61,0,Strong team culture
E01673,2025-06-30,43.9,53,51,48,57,66,8,Happy with flexibility
E01673,2026-06-30,66.5,90,46,59,73,71,7,Need clearer career path
E01674,2025-06-30,72.7,77,75,46,85,69,0,Compensation could improve
E01674,2026-06-30,65.5,51,66,58,52,84,7,Need clearer career path
E01675,2025-06-30,62.2,78,61,71,77,46,9,Happy with flexibility
E01675,2026-06-30,51.0,53,43,52,61,57,10,Need more learning opportunities
E01676,2025-06-30,81.1,83,81,71,80,80,3,Compensation could improve
E01676,2026-06-30,65.4,58,59,80,54,61,2,Happy with flexibility
E01677,2025-06-30,80.8,92,56,84,74,79,5,Need clearer career path
E01677,2026-06-30,76.4,50,67,73,94,75,4,Compensation could improve
E01678,2025-06-30,58.2,80,80,45,60,53,9,Strong team culture
E01678,2026-06-30,69.4,58,63,78,67,71,6,Good manager support
E01679,2025-06-30,54.6,86,49,62,50,58,5,Compensation could improve
E01679,2026-06-30,72.5,66,78,84,55,73,3,Compensation could improve
E01680,2025-06-30,61.3,46,74,57,63,64,7,Workload is high
E01680,2026-06-30,52.6,61,81,51,40,55,4,Compensation could improve
E01681,2025-06-30,57.7,55,71,60,43,62,1,Workload is high
E01681,2026-06-30,52.1,85,56,46,46,51,3,Need more learning opportunities
E01682,2025-06-30,68.2,51,52,84,74,76,10,No comment
E01682,2026-06-30,62.9,52,83,42,81,55,10,Compensation could improve
E01684,2026-06-30,79.1,47,89,92,62,76,3,No comment
E01685,2025-06-30,77.6,69,84,84,66,97,9,Need more learning opportunities
E01685,2026-06-30,79.1,87,95,47,49,97,5,No comment
E01686,2025-06-30,67.8,59,57,67,95,60,5,Workload is high
E01687,2025-06-30,71.1,94,64,39,86,90,9,Happy with flexibility
E01687,2026-06-30,64.5,91,55,45,54,72,2,Compensation could improve
E01689,2025-06-30,67.4,74,91,58,92,47,6,Need clearer career path
E01689,2026-06-30,46.1,48,53,42,46,53,4,Good manager support
E01690,2026-06-30,75.9,59,48,85,59,94,2,No comment
E01691,2025-06-30,65.5,54,71,54,57,90,4,Need more learning opportunities
E01691,2026-06-30,70.2,95,87,58,50,80,2,Compensation could improve
E01692,2025-06-30,78.1,57,84,91,95,72,4,Happy with flexibility
E01692,2026-06-30,80.4,79,95,40,77,96,0,Workload is high
E01693,2026-06-30,68.3,71,81,89,60,48,7,Good manager support
E01694,2026-06-30,78.8,88,62,47,94,71,10,Compensation could improve
E01695,2025-06-30,68.1,66,79,75,54,88,7,Workload is high
E01696,2025-06-30,67.3,52,77,64,52,95,5,Good manager support
E01696,2026-06-30,83.5,91,85,57,77,78,8,Workload is high
E01697,2025-06-30,54.8,65,82,39,67,56,7,Need clearer career path
E01697,2026-06-30,66.4,83,89,66,47,77,8,Workload is high
E01699,2025-06-30,57.0,73,53,71,44,77,5,Need clearer career path
E01699,2026-06-30,65.3,94,57,47,95,50,3,Need clearer career path
E01700,2025-06-30,61.4,49,45,61,78,66,9,Compensation could improve
E01700,2026-06-30,65.8,78,67,40,56,84,5,Need more learning opportunities
E01701,2025-06-30,70.1,54,85,90,44,83,7,Strong team culture
E01701,2026-06-30,65.5,83,89,46,74,83,4,Workload is high
E01703,2025-06-30,79.1,92,73,49,82,83,4,Good manager support
E01703,2026-06-30,66.8,54,59,64,66,77,5,Need clearer career path
E01704,2026-06-30,72.2,81,81,50,86,55,7,Workload is high
E01705,2025-06-30,82.2,58,53,80,96,79,1,Good manager support
E01705,2026-06-30,67.1,73,42,46,72,93,10,Good manager support
E01706,2025-06-30,68.7,82,51,79,65,98,7,Compensation could improve
E01706,2026-06-30,75.9,85,74,57,70,60,2,Compensation could improve
E01708,2025-06-30,54.2,64,45,54,53,79,9,Happy with flexibility
E01708,2026-06-30,80.9,71,95,86,54,74,6,Need more learning opportunities
E01709,2025-06-30,62.0,70,58,56,79,47,5,Need clearer career path
E01709,2026-06-30,63.3,81,92,84,51,45,10,Strong team culture
E01711,2025-06-30,69.9,78,64,59,63,71,9,Strong team culture
E01711,2026-06-30,77.7,91,63,71,43,46,10,No comment
E01712,2025-06-30,75.2,55,83,76,51,86,3,Workload is high
E01712,2026-06-30,66.7,59,45,51,88,69,6,Strong team culture
E01713,2025-06-30,77.0,50,73,89,52,78,2,Strong team culture
E01713,2026-06-30,71.5,92,84,66,47,58,9,Compensation could improve
E01714,2025-06-30,78.4,52,85,92,84,85,1,Happy with flexibility
E01714,2026-06-30,72.9,60,55,62,72,93,9,Compensation could improve
E01715,2026-06-30,77.5,95,67,73,49,80,7,Compensation could improve
E01716,2025-06-30,74.6,49,83,84,59,94,8,Compensation could improve
E01716,2026-06-30,74.7,91,76,57,80,83,1,Strong team culture
E01717,2025-06-30,65.2,92,60,63,47,49,2,Compensation could improve
E01717,2026-06-30,58.1,66,60,72,74,45,7,Good manager support
E01718,2025-06-30,73.2,95,89,53,96,52,10,Workload is high
E01718,2026-06-30,64.0,77,45,80,58,88,0,Need more learning opportunities
E01719,2025-06-30,62.6,63,93,38,62,57,6,Strong team culture
E01719,2026-06-30,75.7,76,94,67,68,83,2,Need more learning opportunities
E01720,2025-06-30,79.1,84,74,87,70,83,1,Need more learning opportunities
