Month,Employee_ID,Department,Location,Scheduled_Days,Present_Days,Paid_Leave_Days,Sick_Leave_Days,Unpaid_Leave_Days,Absent_Days,WFH_Days,Overtime_Hours,Late_Arrivals
2026-05-01,E00793,Sales,Pune,21,19,2,0,0,0,10,5.8,0
2026-06-01,E00793,Sales,Pune,22,21,0,1,0,1,4,12.2,0
2026-07-01,E00793,Sales,Pune,22,17,2,3,0,3,2,8.8,3
2026-08-01,E00793,Sales,Pune,22,20,2,0,0,0,11,12.2,3
2026-05-01,E00794,Sales,Hyderabad,22,19,3,0,0,0,3,1.2,0
2026-06-01,E00794,Sales,Hyderabad,22,21,1,0,0,0,11,5.6,0
2026-07-01,E00794,Sales,Hyderabad,22,19,2,0,1,1,3,4.5,3
2026-08-01,E00794,Sales,Hyderabad,23,20,2,0,1,1,8,7.0,1
2024-09-01,E00795,Technology,Bengaluru,22,17,1,4,0,4,2,3.5,1
2024-10-01,E00795,Technology,Bengaluru,22,20,2,0,0,0,0,0.9,2
2024-11-01,E00795,Technology,Bengaluru,20,20,0,0,0,0,8,14.5,0
2024-12-01,E00795,Technology,Bengaluru,23,21,1,1,0,1,2,3.3,1
2025-01-01,E00795,Technology,Bengaluru,22,20,2,0,0,0,3,1.1,3
2025-02-01,E00795,Technology,Bengaluru,20,20,0,0,0,0,4,17.5,0
2025-03-01,E00795,Technology,Bengaluru,20,17,1,0,2,2,11,0.0,3
2025-04-01,E00795,Technology,Bengaluru,21,20,1,0,0,0,4,11.6,3
2025-05-01,E00795,Technology,Bengaluru,21,20,1,0,0,0,12,0.0,3
2025-06-01,E00795,Technology,Bengaluru,22,19,1,1,1,2,6,10.3,0
2025-07-01,E00795,Technology,Bengaluru,23,21,0,1,1,2,1,3.8,1
2025-08-01,E00795,Technology,Bengaluru,21,20,1,0,0,0,6,0.5,3
2025-09-01,E00795,Technology,Bengaluru,22,20,1,1,0,1,2,4.2,0
2025-10-01,E00795,Technology,Bengaluru,21,21,0,0,0,0,12,1.4,1
2025-11-01,E00795,Technology,Bengaluru,20,18,2,0,0,0,6,6.7,2
2025-12-01,E00795,Technology,Bengaluru,23,20,3,0,0,0,10,9.7,0
2026-01-01,E00795,Technology,Bengaluru,22,21,1,0,0,0,12,4.3,3
2026-02-01,E00795,Technology,Bengaluru,22,21,1,0,0,0,3,8.6,1
2026-03-01,E00795,Technology,Bengaluru,20,19,1,0,0,0,12,0.0,2
2026-04-01,E00795,Technology,Bengaluru,22,21,1,0,0,0,5,0.3,1
2026-05-01,E00795,Technology,Bengaluru,23,19,4,0,0,0,11,8.9,0
2026-06-01,E00795,Technology,Bengaluru,21,19,1,1,0,1,5,5.2,3
2026-07-01,E00795,Technology,Bengaluru,22,22,0,0,0,0,12,0.0,1
2026-08-01,E00795,Technology,Bengaluru,21,17,0,4,0,4,8,0.0,3
2026-04-01,E00796,Supply Chain,Pune,22,21,1,0,0,0,0,19.8,3
2026-05-01,E00796,Supply Chain,Pune,22,21,1,0,0,0,8,4.1,2
2026-06-01,E00796,Supply Chain,Pune,23,23,0,0,0,0,7,7.0,3
2026-07-01,E00796,Supply Chain,Pune,22,22,0,0,0,0,12,0.0,2
2026-08-01,E00796,Supply Chain,Pune,22,19,3,0,0,0,9,3.5,1
2024-09-01,E00797,Supply Chain,Bengaluru,21,16,1,4,0,4,2,13.8,0
2024-10-01,E00797,Supply Chain,Bengaluru,23,20,2,0,1,1,0,6.2,2
2024-11-01,E00797,Supply Chain,Bengaluru,22,20,2,0,0,0,2,4.6,3
2024-12-01,E00797,Supply Chain,Bengaluru,23,22,1,0,0,0,2,25.4,2
2025-01-01,E00797,Supply Chain,Bengaluru,22,16,4,2,0,2,0,11.6,0
2025-02-01,E00797,Supply Chain,Bengaluru,22,16,3,2,1,3,2,7.9,0
2025-03-01,E00797,Supply Chain,Bengaluru,22,20,2,0,0,0,0,12.3,0
2025-04-01,E00797,Supply Chain,Bengaluru,23,23,0,0,0,0,2,17.3,2
2025-05-01,E00797,Supply Chain,Bengaluru,22,21,1,0,0,0,1,7.9,1
2025-06-01,E00797,Supply Chain,Bengaluru,23,23,0,0,0,0,0,0.4,1
2025-07-01,E00797,Supply Chain,Bengaluru,23,19,3,0,1,1,2,11.0,2
2025-08-01,E00797,Supply Chain,Bengaluru,22,19,1,0,2,2,1,16.2,1
2025-09-01,E00797,Supply Chain,Bengaluru,23,20,3,0,0,0,2,5.5,1
2025-10-01,E00797,Supply Chain,Bengaluru,22,19,3,0,0,0,1,19.9,0
2025-11-01,E00797,Supply Chain,Bengaluru,22,22,0,0,0,0,2,16.8,3
2025-12-01,E00797,Supply Chain,Bengaluru,23,21,2,0,0,0,2,6.9,1
2026-01-01,E00797,Supply Chain,Bengaluru,22,17,4,1,0,1,1,15.5,0
2026-02-01,E00797,Supply Chain,Bengaluru,22,22,0,0,0,0,2,0.7,2
2026-03-01,E00797,Supply Chain,Bengaluru,22,20,1,1,0,1,0,0.0,3
2026-04-01,E00797,Supply Chain,Bengaluru,21,20,1,0,0,0,0,3.5,2
2026-05-01,E00797,Supply Chain,Bengaluru,20,19,1,0,0,0,1,8.2,3
2026-06-01,E00797,Supply Chain,Bengaluru,20,17,3,0,0,0,0,10.5,1
2026-07-01,E00797,Supply Chain,Bengaluru,20,17,1,2,0,2,0,0.0,3
2026-08-01,E00797,Supply Chain,Bengaluru,22,20,2,0,0,0,2,0.0,2
2026-05-01,E00798,Marketing,Chennai,22,19,3,0,0,0,0,0.0,0
2026-06-01,E00798,Marketing,Chennai,21,20,1,0,0,0,1,5.6,1
2026-07-01,E00798,Marketing,Chennai,22,21,1,0,0,0,1,4.0,0
2026-08-01,E00798,Marketing,Chennai,22,21,1,0,0,0,1,7.2,2
2025-11-01,E00799,Sales,Gurugram,21,20,1,0,0,0,12,7.3,1
2025-12-01,E00799,Sales,Gurugram,22,22,0,0,0,0,12,0.0,0
2026-01-01,E00799,Sales,Gurugram,22,22,0,0,0,0,8,0.9,3
2026-02-01,E00799,Sales,Gurugram,22,20,2,0,0,0,4,8.8,0
2026-03-01,E00799,Sales,Gurugram,22,20,2,0,0,0,11,7.5,0
2026-04-01,E00799,Sales,Gurugram,22,22,0,0,0,0,0,12.1,1
2026-05-01,E00799,Sales,Gurugram,22,22,0,0,0,0,4,9.4,0
2026-06-01,E00799,Sales,Gurugram,23,22,1,0,0,0,8,0.3,3
2026-07-01,E00799,Sales,Gurugram,22,20,1,1,0,1,3,17.8,1
2026-08-01,E00799,Sales,Gurugram,21,15,4,1,1,2,7,10.6,3
2024-09-01,E00800,Human Resources,Hyderabad,21,17,4,0,0,0,1,1.1,0
2024-10-01,E00800,Human Resources,Hyderabad,22,21,1,0,0,0,2,11.1,1
2024-11-01,E00800,Human Resources,Hyderabad,22,22,0,0,0,0,1,0.0,2
2024-12-01,E00800,Human Resources,Hyderabad,23,17,4,1,1,2,2,12.0,3
2025-01-01,E00800,Human Resources,Hyderabad,22,20,2,0,0,0,2,17.3,2
2025-02-01,E00800,Human Resources,Hyderabad,22,21,1,0,0,0,0,0.1,3
2025-03-01,E00800,Human Resources,Hyderabad,23,21,1,0,1,1,2,9.0,2
2025-04-01,E00800,Human Resources,Hyderabad,22,21,0,1,0,1,2,9.8,0
2025-05-01,E00800,Human Resources,Hyderabad,22,16,4,0,2,2,0,1.9,1
2025-06-01,E00800,Human Resources,Hyderabad,22,19,2,1,0,1,0,0.0,0
2025-07-01,E00800,Human Resources,Hyderabad,23,19,2,1,1,2,2,1.6,2
2025-08-01,E00800,Human Resources,Hyderabad,21,19,2,0,0,0,0,0.0,1
2025-09-01,E00800,Human Resources,Hyderabad,22,20,1,0,1,1,2,1.2,3
2025-10-01,E00800,Human Resources,Hyderabad,22,19,0,0,3,3,2,0.0,1
2025-11-01,E00800,Human Resources,Hyderabad,23,19,3,1,0,1,0,0.0,3
2025-12-01,E00800,Human Resources,Hyderabad,20,17,3,0,0,0,2,5.2,2
2026-01-01,E00800,Human Resources,Hyderabad,23,21,2,0,0,0,0,8.6,3
2026-02-01,E00800,Human Resources,Hyderabad,22,19,3,0,0,0,1,0.0,2
2026-03-01,E00800,Human Resources,Hyderabad,22,21,1,0,0,0,1,0.0,1
2026-04-01,E00800,Human Resources,Hyderabad,22,20,1,1,0,1,1,1.8,3
2026-05-01,E00800,Human Resources,Hyderabad,22,18,2,2,0,2,1,6.7,0
2026-06-01,E00800,Human Resources,Hyderabad,20,18,2,0,0,0,1,0.0,2
2026-07-01,E00800,Human Resources,Hyderabad,20,18,1,1,0,1,2,4.5,0
2026-08-01,E00800,Human Resources,Hyderabad,22,17,3,2,0,2,2,3.3,2
2024-09-01,E00801,Technology,Gurugram,20,17,2,1,0,1,8,8.2,0
2024-10-01,E00801,Technology,Gurugram,20,18,2,0,0,0,5,15.0,0
2024-11-01,E00801,Technology,Gurugram,22,19,3,0,0,0,10,10.4,3
2024-12-01,E00801,Technology,Gurugram,22,21,0,1,0,1,6,5.8,0
2025-01-01,E00801,Technology,Gurugram,22,18,4,0,0,0,10,0.0,3
2025-02-01,E00801,Technology,Gurugram,22,19,3,0,0,0,6,10.9,3
2025-03-01,E00801,Technology,Gurugram,22,20,0,0,2,2,10,7.8,3
2025-04-01,E00801,Technology,Gurugram,22,21,1,0,0,0,9,9.0,2
2025-05-01,E00801,Technology,Gurugram,20,18,2,0,0,0,2,0.0,1
2025-06-01,E00801,Technology,Gurugram,22,22,0,0,0,0,8,9.3,0
2025-07-01,E00801,Technology,Gurugram,22,22,0,0,0,0,9,11.4,1
2025-08-01,E00801,Technology,Gurugram,23,17,2,2,2,4,9,8.3,0
2025-09-01,E00801,Technology,Gurugram,22,21,1,0,0,0,2,21.0,2
2025-10-01,E00801,Technology,Gurugram,22,21,1,0,0,0,12,3.0,2
2025-11-01,E00801,Technology,Gurugram,20,19,1,0,0,0,2,1.5,1
2025-12-01,E00801,Technology,Gurugram,20,18,1,0,1,1,6,8.9,1
2026-01-01,E00801,Technology,Gurugram,20,20,0,0,0,0,2,8.7,2
2026-02-01,E00801,Technology,Gurugram,20,20,0,0,0,0,6,2.8,1
2026-03-01,E00801,Technology,Gurugram,20,19,1,0,0,0,8,2.4,3
2026-04-01,E00801,Technology,Gurugram,23,19,4,0,0,0,1,2.3,3
2026-05-01,E00801,Technology,Gurugram,23,22,1,0,0,0,12,2.0,2
2026-06-01,E00801,Technology,Gurugram,21,18,0,3,0,3,6,0.4,2
2026-07-01,E00801,Technology,Gurugram,23,20,1,2,0,2,2,9.4,2
2026-08-01,E00801,Technology,Gurugram,21,20,1,0,0,0,6,0.4,3
2024-09-01,E00802,Finance,Pune,22,20,2,0,0,0,9,0.0,2
2024-10-01,E00802,Finance,Pune,22,19,3,0,0,0,8,0.5,3
2024-11-01,E00802,Finance,Pune,22,20,2,0,0,0,12,0.1,2
2024-12-01,E00802,Finance,Pune,23,22,1,0,0,0,10,10.1,1
2025-01-01,E00802,Finance,Pune,23,23,0,0,0,0,3,10.6,1
2025-02-01,E00802,Finance,Pune,22,17,1,4,0,4,5,4.4,0
2025-03-01,E00802,Finance,Pune,22,20,2,0,0,0,6,0.0,0
2025-04-01,E00802,Finance,Pune,22,22,0,0,0,0,12,10.7,0
2025-05-01,E00802,Finance,Pune,22,21,0,1,0,1,8,0.4,2
2025-06-01,E00802,Finance,Pune,23,22,1,0,0,0,11,0.0,3
2025-07-01,E00802,Finance,Pune,22,22,0,0,0,0,9,0.8,2
2025-08-01,E00802,Finance,Pune,23,22,0,0,1,1,0,1.4,1
2025-09-01,E00802,Finance,Pune,20,18,2,0,0,0,3,4.0,3
2025-10-01,E00802,Finance,Pune,22,20,2,0,0,0,2,4.3,0
2025-11-01,E00802,Finance,Pune,22,20,1,0,1,1,3,7.1,1
2025-12-01,E00802,Finance,Pune,22,20,2,0,0,0,7,6.6,0
2026-01-01,E00802,Finance,Pune,21,20,1,0,0,0,9,0.0,2
2026-02-01,E00802,Finance,Pune,23,23,0,0,0,0,5,0.0,1
2026-03-01,E00802,Finance,Pune,22,22,0,0,0,0,11,1.7,0
2026-04-01,E00802,Finance,Pune,22,17,2,2,1,3,1,0.0,2
2026-05-01,E00802,Finance,Pune,23,21,2,0,0,0,3,1.2,2
2026-06-01,E00802,Finance,Pune,22,21,0,0,1,1,9,8.2,0
2026-07-01,E00802,Finance,Pune,22,22,0,0,0,0,10,4.8,2
2026-08-01,E00802,Finance,Pune,22,21,0,1,0,1,0,6.0,0
2024-11-01,E00803,Operations,Chennai,22,18,2,0,2,2,6,0.0,3
2024-12-01,E00803,Operations,Chennai,21,21,0,0,0,0,0,7.2,3
2025-01-01,E00803,Operations,Chennai,21,21,0,0,0,0,10,7.1,3
2025-02-01,E00803,Operations,Chennai,20,14,4,1,1,2,2,9.3,1
2025-03-01,E00803,Operations,Chennai,21,19,2,0,0,0,5,6.4,1
2025-04-01,E00803,Operations,Chennai,23,19,3,0,1,1,8,9.3,3
2025-05-01,E00803,Operations,Chennai,22,21,0,1,0,1,10,4.6,3
2025-06-01,E00803,Operations,Chennai,21,13,3,3,2,5,8,4.6,2
2025-07-01,E00803,Operations,Chennai,23,23,0,0,0,0,2,11.0,3
2025-08-01,E00803,Operations,Chennai,20,18,1,1,0,1,1,17.3,3
2025-09-01,E00803,Operations,Chennai,23,21,2,0,0,0,0,13.1,0
2025-10-01,E00803,Operations,Chennai,22,20,2,0,0,0,7,7.1,1
2025-11-01,E00803,Operations,Chennai,21,17,2,2,0,2,5,9.8,1
2025-12-01,E00803,Operations,Chennai,23,21,2,0,0,0,11,11.2,1
2026-01-01,E00803,Operations,Chennai,23,21,2,0,0,0,9,1.6,2
2026-02-01,E00803,Operations,Chennai,20,17,0,3,0,3,3,11.3,3
2026-03-01,E00803,Operations,Chennai,22,22,0,0,0,0,10,12.1,0
2026-04-01,E00803,Operations,Chennai,22,20,2,0,0,0,12,16.4,3
2026-05-01,E00803,Operations,Chennai,20,15,2,0,3,3,8,2.9,0
2026-06-01,E00803,Operations,Chennai,21,20,1,0,0,0,1,13.1,3
2026-07-01,E00803,Operations,Chennai,20,18,2,0,0,0,2,8.0,1
2026-08-01,E00803,Operations,Chennai,22,19,2,0,1,1,9,12.9,1
2025-07-01,E00805,Customer Success,Gurugram,20,18,2,0,0,0,1,3.0,1
2025-08-01,E00805,Customer Success,Gurugram,22,22,0,0,0,0,2,1.5,3
2025-09-01,E00805,Customer Success,Gurugram,20,16,4,0,0,0,9,0.6,3
2025-10-01,E00805,Customer Success,Gurugram,21,20,1,0,0,0,2,3.1,0
2025-11-01,E00805,Customer Success,Gurugram,22,21,1,0,0,0,8,8.2,1
2025-12-01,E00805,Customer Success,Gurugram,20,17,3,0,0,0,7,14.7,3
2026-01-01,E00805,Customer Success,Gurugram,23,20,2,1,0,1,10,4.9,1
2026-02-01,E00805,Customer Success,Gurugram,20,19,1,0,0,0,7,0.0,0
2026-03-01,E00805,Customer Success,Gurugram,21,21,0,0,0,0,4,8.8,3
2026-04-01,E00805,Customer Success,Gurugram,22,20,2,0,0,0,1,0.7,2
2026-05-01,E00805,Customer Success,Gurugram,23,21,2,0,0,0,4,8.9,3
2026-06-01,E00805,Customer Success,Gurugram,21,18,3,0,0,0,8,0.0,3
2026-07-01,E00805,Customer Success,Gurugram,20,17,2,1,0,1,9,6.1,0
2026-08-01,E00805,Customer Success,Gurugram,23,23,0,0,0,0,1,0.0,1
2024-09-01,E00806,Human Resources,Bengaluru,22,19,2,1,0,1,0,0.0,0
2024-10-01,E00806,Human Resources,Bengaluru,23,21,2,0,0,0,2,4.0,1
2024-11-01,E00806,Human Resources,Bengaluru,21,21,0,0,0,0,2,2.4,1
2024-12-01,E00806,Human Resources,Bengaluru,20,18,2,0,0,0,0,0.0,0
2025-01-01,E00806,Human Resources,Bengaluru,20,18,2,0,0,0,1,6.8,0
2025-02-01,E00806,Human Resources,Bengaluru,22,18,4,0,0,0,2,0.0,2
2025-03-01,E00806,Human Resources,Bengaluru,21,18,3,0,0,0,1,1.4,2
2025-04-01,E00806,Human Resources,Bengaluru,23,22,1,0,0,0,2,5.5,3
2025-05-01,E00806,Human Resources,Bengaluru,20,17,3,0,0,0,1,0.0,0
2025-06-01,E00806,Human Resources,Bengaluru,22,17,3,2,0,2,0,1.8,2
2025-07-01,E00806,Human Resources,Bengaluru,20,15,1,1,3,4,2,5.7,0
2025-08-01,E00806,Human Resources,Bengaluru,21,19,2,0,0,0,1,0.0,1
2025-09-01,E00806,Human Resources,Bengaluru,22,18,2,0,2,2,2,2.3,3
2025-10-01,E00806,Human Resources,Bengaluru,22,19,2,1,0,1,0,4.7,3
2025-11-01,E00806,Human Resources,Bengaluru,22,22,0,0,0,0,1,1.5,2
2025-12-01,E00806,Human Resources,Bengaluru,22,21,1,0,0,0,2,0.0,3
2026-01-01,E00806,Human Resources,Bengaluru,20,18,1,0,1,1,0,1.6,3
2026-02-01,E00806,Human Resources,Bengaluru,22,19,1,2,0,2,0,5.1,0
2026-03-01,E00806,Human Resources,Bengaluru,23,20,3,0,0,0,1,9.2,0
2026-04-01,E00806,Human Resources,Bengaluru,21,20,1,0,0,0,0,2.2,1
2026-05-01,E00806,Human Resources,Bengaluru,21,16,3,0,2,2,2,4.2,1
2026-06-01,E00806,Human Resources,Bengaluru,20,17,1,0,2,2,2,0.0,1
2026-07-01,E00806,Human Resources,Bengaluru,22,18,3,0,1,1,0,11.7,3
2026-08-01,E00806,Human Resources,Bengaluru,21,19,1,0,1,1,1,0.0,0
2026-05-01,E00807,Sales,Chennai,20,18,2,0,0,0,1,14.5,3
2026-06-01,E00807,Sales,Chennai,21,19,1,0,1,1,0,14.6,0
2026-07-01,E00807,Sales,Chennai,22,20,2,0,0,0,2,3.9,2
2026-08-01,E00807,Sales,Chennai,20,19,1,0,0,0,0,1.5,3
2024-09-01,E00808,Operations,Bengaluru,22,22,0,0,0,0,0,3.3,2
2024-10-01,E00808,Operations,Bengaluru,22,21,1,0,0,0,2,1.4,0
2024-11-01,E00808,Operations,Bengaluru,23,22,1,0,0,0,2,17.7,2
2024-12-01,E00808,Operations,Bengaluru,22,16,2,2,2,4,1,2.9,0
2025-01-01,E00808,Operations,Bengaluru,20,20,0,0,0,0,2,9.0,2
2025-02-01,E00808,Operations,Bengaluru,20,17,2,1,0,1,0,0.0,0
2025-03-01,E00808,Operations,Bengaluru,22,21,0,0,1,1,0,0.8,2
2025-04-01,E00808,Operations,Bengaluru,20,19,1,0,0,0,0,6.8,2
2025-05-01,E00808,Operations,Bengaluru,21,18,1,0,2,2,2,4.0,3
2025-06-01,E00808,Operations,Bengaluru,22,22,0,0,0,0,1,6.9,1
2025-07-01,E00808,Operations,Bengaluru,20,19,1,0,0,0,2,0.0,1
2025-08-01,E00808,Operations,Bengaluru,22,20,2,0,0,0,0,9.9,1
2025-09-01,E00808,Operations,Bengaluru,21,18,3,0,0,0,1,1.4,1
2025-10-01,E00808,Operations,Bengaluru,20,18,2,0,0,0,0,11.4,0
2025-11-01,E00808,Operations,Bengaluru,22,21,0,0,1,1,2,8.4,3
2025-12-01,E00808,Operations,Bengaluru,21,20,1,0,0,0,0,11.5,0
2026-01-01,E00808,Operations,Bengaluru,21,20,1,0,0,0,2,8.3,2
2026-02-01,E00808,Operations,Bengaluru,20,17,3,0,0,0,2,3.1,1
2026-03-01,E00808,Operations,Bengaluru,23,22,0,1,0,1,0,1.9,0
2026-04-01,E00808,Operations,Bengaluru,21,21,0,0,0,0,0,3.4,2
2026-05-01,E00808,Operations,Bengaluru,22,20,2,0,0,0,0,1.9,0
2026-06-01,E00808,Operations,Bengaluru,23,21,2,0,0,0,1,8.8,1
2026-07-01,E00808,Operations,Bengaluru,23,22,1,0,0,0,1,3.8,3
2026-08-01,E00808,Operations,Bengaluru,21,21,0,0,0,0,0,16.2,3
2024-09-01,E00809,Operations,Noida,23,21,2,0,0,0,10,8.3,3
2024-10-01,E00809,Operations,Noida,21,16,3,0,2,2,8,9.0,0
2024-11-01,E00809,Operations,Noida,22,21,1,0,0,0,11,0.0,2
2024-12-01,E00809,Operations,Noida,20,16,4,0,0,0,9,0.0,2
2025-01-01,E00809,Operations,Noida,23,21,2,0,0,0,0,6.0,3
2025-02-01,E00809,Operations,Noida,22,20,0,0,2,2,7,0.0,1
2025-03-01,E00809,Operations,Noida,22,22,0,0,0,0,8,7.0,0
2025-04-01,E00809,Operations,Noida,20,15,0,5,0,5,10,1.5,1
2025-05-01,E00809,Operations,Noida,22,20,2,0,0,0,0,13.6,0
2025-06-01,E00809,Operations,Noida,20,17,1,2,0,2,12,12.6,1
2025-07-01,E00809,Operations,Noida,20,16,4,0,0,0,2,2.8,1
2025-08-01,E00809,Operations,Noida,22,20,2,0,0,0,11,1.0,3
2025-09-01,E00809,Operations,Noida,20,20,0,0,0,0,10,9.8,3
2025-10-01,E00809,Operations,Noida,23,22,1,0,0,0,0,8.1,0
2025-11-01,E00809,Operations,Noida,21,21,0,0,0,0,0,5.7,1
2025-12-01,E00809,Operations,Noida,20,18,2,0,0,0,0,0.0,0
2026-01-01,E00809,Operations,Noida,21,17,4,0,0,0,5,2.3,2
2026-02-01,E00809,Operations,Noida,22,22,0,0,0,0,6,13.9,3
2026-03-01,E00809,Operations,Noida,23,22,1,0,0,0,0,8.3,0
2026-04-01,E00809,Operations,Noida,21,18,2,1,0,1,7,13.8,1
2026-05-01,E00809,Operations,Noida,20,19,1,0,0,0,6,7.4,2
2026-06-01,E00809,Operations,Noida,20,17,3,0,0,0,4,3.9,1
2026-07-01,E00809,Operations,Noida,23,21,2,0,0,0,4,5.7,1
2026-08-01,E00809,Operations,Noida,23,23,0,0,0,0,0,0.0,0
2024-09-01,E00810,Operations,Pune,22,20,2,0,0,0,11,5.7,3
2024-10-01,E00810,Operations,Pune,21,21,0,0,0,0,6,5.5,0
2024-11-01,E00810,Operations,Pune,22,19,3,0,0,0,7,9.3,0
2024-12-01,E00810,Operations,Pune,23,23,0,0,0,0,6,9.3,2
2025-01-01,E00810,Operations,Pune,21,21,0,0,0,0,2,7.7,2
2025-02-01,E00810,Operations,Pune,22,20,2,0,0,0,0,8.0,0
2025-03-01,E00810,Operations,Pune,23,22,1,0,0,0,3,0.1,1
2025-04-01,E00810,Operations,Pune,22,18,1,3,0,3,10,9.6,2
2025-05-01,E00810,Operations,Pune,20,19,0,1,0,1,2,14.8,0
2025-06-01,E00810,Operations,Pune,23,22,1,0,0,0,12,9.5,3
2025-07-01,E00810,Operations,Pune,20,17,3,0,0,0,6,8.8,1
2025-08-01,E00810,Operations,Pune,20,17,3,0,0,0,0,0.0,0
2025-09-01,E00810,Operations,Pune,23,22,1,0,0,0,8,6.2,3
2025-10-01,E00810,Operations,Pune,21,15,4,1,1,2,7,11.0,0
2025-11-01,E00810,Operations,Pune,23,22,1,0,0,0,4,6.6,2
2025-12-01,E00810,Operations,Pune,22,22,0,0,0,0,3,2.7,0
2026-01-01,E00810,Operations,Pune,22,19,3,0,0,0,5,4.5,0
2026-02-01,E00810,Operations,Pune,20,18,2,0,0,0,4,6.8,3
2026-03-01,E00810,Operations,Pune,22,20,2,0,0,0,12,0.0,2
2026-04-01,E00810,Operations,Pune,23,23,0,0,0,0,8,13.3,1
2026-05-01,E00810,Operations,Pune,23,21,2,0,0,0,4,12.8,1
2026-06-01,E00810,Operations,Pune,23,20,3,0,0,0,4,12.4,1
2026-07-01,E00810,Operations,Pune,20,16,4,0,0,0,9,0.0,1
2026-08-01,E00810,Operations,Pune,21,21,0,0,0,0,9,12.7,2
2024-09-01,E00811,Customer Success,Pune,22,20,2,0,0,0,3,10.6,1
2024-10-01,E00811,Customer Success,Pune,22,18,4,0,0,0,4,11.9,3
2024-11-01,E00811,Customer Success,Pune,23,23,0,0,0,0,0,4.8,0
2024-12-01,E00811,Customer Success,Pune,22,20,2,0,0,0,12,2.4,2
2025-01-01,E00811,Customer Success,Pune,20,18,2,0,0,0,1,7.5,3
2025-02-01,E00811,Customer Success,Pune,21,18,3,0,0,0,0,14.1,0
2025-03-01,E00811,Customer Success,Pune,22,22,0,0,0,0,11,0.0,0
2025-04-01,E00811,Customer Success,Pune,23,19,2,2,0,2,0,2.8,0
2025-05-01,E00811,Customer Success,Pune,21,19,2,0,0,0,2,2.9,1
2025-06-01,E00811,Customer Success,Pune,22,22,0,0,0,0,4,0.0,0
2025-07-01,E00811,Customer Success,Pune,22,18,4,0,0,0,0,15.0,3
2025-08-01,E00811,Customer Success,Pune,22,22,0,0,0,0,9,11.6,1
2025-09-01,E00811,Customer Success,Pune,23,21,1,0,1,1,4,1.1,2
2025-10-01,E00811,Customer Success,Pune,21,21,0,0,0,0,4,0.0,1
2025-11-01,E00811,Customer Success,Pune,23,21,2,0,0,0,9,0.0,3
2025-12-01,E00811,Customer Success,Pune,23,19,1,2,1,3,12,0.1,0
2026-01-01,E00811,Customer Success,Pune,20,14,4,0,2,2,7,0.0,0
2026-02-01,E00811,Customer Success,Pune,22,19,1,2,0,2,6,0.0,1
2026-03-01,E00811,Customer Success,Pune,21,20,1,0,0,0,0,5.4,1
2026-04-01,E00811,Customer Success,Pune,23,23,0,0,0,0,8,9.5,3
2026-05-01,E00811,Customer Success,Pune,21,18,3,0,0,0,8,6.4,1
2026-06-01,E00811,Customer Success,Pune,22,21,1,0,0,0,3,6.2,2
2026-07-01,E00811,Customer Success,Pune,22,18,3,0,1,1,1,0.9,0
2026-08-01,E00811,Customer Success,Pune,20,18,2,0,0,0,5,3.6,1
2024-09-01,E00812,Finance,Mumbai,20,20,0,0,0,0,0,7.8,0
2024-10-01,E00812,Finance,Mumbai,20,16,4,0,0,0,1,0.7,1
2024-11-01,E00812,Finance,Mumbai,23,23,0,0,0,0,5,0.0,3
2024-12-01,E00812,Finance,Mumbai,21,21,0,0,0,0,10,2.8,2
2025-01-01,E00812,Finance,Mumbai,22,19,3,0,0,0,11,1.9,0
2025-02-01,E00812,Finance,Mumbai,20,18,2,0,0,0,8,0.0,0
2025-03-01,E00812,Finance,Mumbai,22,22,0,0,0,0,1,13.1,1
2025-04-01,E00812,Finance,Mumbai,22,22,0,0,0,0,1,7.3,0
2025-05-01,E00812,Finance,Mumbai,22,19,2,1,0,1,6,0.9,1
2025-06-01,E00812,Finance,Mumbai,22,20,1,0,1,1,3,15.7,1
2025-07-01,E00812,Finance,Mumbai,23,19,1,0,3,3,11,1.5,3
2025-08-01,E00812,Finance,Mumbai,23,19,1,3,0,3,3,3.4,1
2025-09-01,E00812,Finance,Mumbai,22,21,0,0,1,1,9,0.0,1
2025-10-01,E00812,Finance,Mumbai,22,20,2,0,0,0,5,5.4,0
2025-11-01,E00812,Finance,Mumbai,22,21,1,0,0,0,4,3.7,2
2025-12-01,E00812,Finance,Mumbai,23,23,0,0,0,0,3,0.0,3
2026-01-01,E00812,Finance,Mumbai,20,18,2,0,0,0,9,18.1,2
2026-02-01,E00812,Finance,Mumbai,22,20,2,0,0,0,3,4.4,2
2026-03-01,E00812,Finance,Mumbai,21,15,3,0,3,3,3,9.9,0
2026-04-01,E00812,Finance,Mumbai,22,19,3,0,0,0,10,16.4,3
2026-05-01,E00812,Finance,Mumbai,20,18,2,0,0,0,1,5.4,2
2026-06-01,E00812,Finance,Mumbai,21,19,2,0,0,0,10,5.6,1
2026-07-01,E00812,Finance,Mumbai,21,17,4,0,0,0,12,7.4,3
2024-09-01,E00813,Operations,Noida,22,18,4,0,0,0,6,13.9,3
2024-10-01,E00813,Operations,Noida,23,23,0,0,0,0,4,17.0,2
2024-11-01,E00813,Operations,Noida,21,20,1,0,0,0,5,12.1,2
2024-12-01,E00813,Operations,Noida,20,20,0,0,0,0,4,4.8,1
2025-01-01,E00813,Operations,Noida,22,21,1,0,0,0,4,11.6,0
