Employee_ID,Effective_Date,Grade,Base_Salary_INR,Variable_Pay_INR,Total_Compensation_INR,Compa_Ratio,Change_Reason
E00938,2026-04-01,G3,1040100.0,130800.0,1170800.0,1.37,Market Correction
E00939,2022-08-16,G3,703700.0,32000.0,735700.0,0.93,Joining
E00939,2023-04-01,G3,769900.0,84000.0,854000.0,1.01,Annual Review
E00939,2024-04-01,G3,845100.0,160600.0,1005700.0,1.11,Promotion
E00939,2025-04-01,G3,928100.0,176900.0,1105000.0,1.22,Promotion
E00939,2026-04-01,G3,980900.0,46800.0,1027700.0,1.29,Annual Review
E00940,2025-05-12,G3,680700.0,83600.0,764200.0,0.9,Joining
E00940,2026-04-01,G3,756000.0,56800.0,812800.0,0.99,Joining
E00941,2022-04-01,G1,416700.0,45400.0,462200.0,1.16,Annual Review
E00941,2023-04-01,G1,433300.0,42500.0,475700.0,1.2,Annual Review
E00941,2024-04-01,G1,481700.0,86800.0,568500.0,1.34,Joining
E00941,2025-04-01,G1,531000.0,99500.0,630500.0,1.48,Market Correction
E00941,2026-04-01,G1,560500.0,60200.0,620700.0,1.56,Promotion
E00942,2022-04-01,G2,463300.0,36900.0,500200.0,0.89,Market Correction
E00942,2023-04-01,G2,496400.0,76900.0,573300.0,0.95,Market Correction
E00942,2024-04-01,G2,535500.0,78200.0,613700.0,1.03,Joining
E00942,2025-04-01,G2,602200.0,64800.0,667000.0,1.16,Market Correction
E00942,2026-04-01,G2,654500.0,31100.0,685600.0,1.26,Annual Review
E00943,2025-09-29,G5,1548300.0,278100.0,1826400.0,0.94,Promotion
E00943,2026-04-01,G5,1669200.0,217700.0,1886900.0,1.01,Annual Review
E00944,2024-09-09,G3,610100.0,54400.0,664600.0,0.8,Annual Review
E00944,2025-04-01,G3,641700.0,36800.0,678400.0,0.84,Annual Review
E00944,2026-04-01,G3,681400.0,57200.0,738600.0,0.9,Market Correction
E00945,2023-04-01,G2,478200.0,75000.0,553200.0,0.92,Joining
E00945,2024-04-01,G2,522200.0,64300.0,586500.0,1.0,Joining
E00945,2025-04-01,G2,547700.0,57900.0,605600.0,1.05,Annual Review
E00945,2026-04-01,G2,593900.0,82200.0,676100.0,1.14,Annual Review
E00946,2026-05-13,G5,1409200.0,107900.0,1517100.0,0.85,Joining
E00947,2024-10-06,G2,479300.0,52000.0,531200.0,0.92,Market Correction
E00947,2025-04-01,G2,521700.0,34800.0,556500.0,1.0,Promotion
E00947,2026-04-01,G2,593100.0,114000.0,707000.0,1.14,Joining
E00948,2022-04-01,G3,831200.0,140600.0,971800.0,1.09,Joining
E00948,2023-04-01,G3,933800.0,130600.0,1064400.0,1.23,Annual Review
E00948,2024-04-01,G3,1048800.0,176400.0,1225200.0,1.38,Market Correction
E00948,2025-04-01,G3,1178200.0,167400.0,1345600.0,1.55,Promotion
E00948,2026-04-01,G3,1268200.0,157600.0,1425800.0,1.67,Joining
E00949,2022-04-01,G5,1687600.0,178700.0,1866400.0,1.02,Promotion
E00949,2023-04-01,G5,1917400.0,318200.0,2235500.0,1.16,Promotion
E00949,2024-04-01,G5,2016800.0,162700.0,2179500.0,1.22,Annual Review
E00949,2025-04-01,G5,2219400.0,305400.0,2524800.0,1.35,Joining
E00949,2026-04-01,G5,2475200.0,443800.0,2919000.0,1.5,Annual Review
E00950,2022-04-01,G2,449600.0,67700.0,517300.0,0.86,Annual Review
E00950,2023-04-01,G2,495100.0,45200.0,540400.0,0.95,Annual Review
E00950,2024-04-01,G2,537400.0,34000.0,571400.0,1.03,Market Correction
E00950,2025-04-01,G2,611400.0,98800.0,710200.0,1.18,Market Correction
E00950,2026-04-01,G2,642000.0,113900.0,755900.0,1.23,Annual Review
E00951,2022-04-01,G3,744500.0,67400.0,811900.0,0.98,Joining
E00951,2023-04-01,G3,825500.0,72900.0,898500.0,1.09,Annual Review
E00951,2024-04-01,G3,915600.0,100900.0,1016500.0,1.2,Annual Review
E00951,2025-04-01,G3,992000.0,108000.0,1100100.0,1.31,Market Correction
E00951,2026-04-01,G3,1084600.0,99400.0,1184000.0,1.43,Joining
E00952,2022-04-01,G4,937400.0,69900.0,1007200.0,0.85,Joining
E00952,2023-04-01,G4,1066000.0,103400.0,1169400.0,0.97,Promotion
E00952,2024-04-01,G4,1167400.0,149400.0,1316800.0,1.06,Annual Review
E00952,2025-04-01,G4,1266000.0,149000.0,1415000.0,1.15,Annual Review
E00952,2026-04-01,G4,1422200.0,224900.0,1647200.0,1.29,Market Correction
E00953,2024-10-15,G2,516400.0,29700.0,546100.0,0.99,Market Correction
E00953,2025-04-01,G2,576200.0,50600.0,626700.0,1.11,Joining
E00953,2026-04-01,G2,616700.0,115300.0,732000.0,1.19,Promotion
E00954,2022-04-01,G2,469400.0,57000.0,526500.0,0.9,Annual Review
E00954,2023-04-01,G2,501500.0,64100.0,565700.0,0.96,Market Correction
E00954,2024-04-01,G2,557800.0,101700.0,659500.0,1.07,Market Correction
E00954,2025-04-01,G2,627400.0,52200.0,679600.0,1.21,Market Correction
E00954,2026-04-01,G2,666100.0,43200.0,709300.0,1.28,Market Correction
E00955,2022-04-01,G3,666800.0,36100.0,703000.0,0.88,Annual Review
E00955,2023-04-01,G3,690300.0,116000.0,806300.0,0.91,Promotion
E00955,2024-04-01,G3,727600.0,79600.0,807200.0,0.96,Market Correction
E00955,2025-04-01,G3,773600.0,129400.0,902900.0,1.02,Promotion
E00955,2026-04-01,G3,848100.0,159500.0,1007600.0,1.12,Annual Review
E00956,2024-07-12,G4,1240000.0,191700.0,1431700.0,1.13,Annual Review
E00956,2025-04-01,G4,1401900.0,235800.0,1637800.0,1.27,Market Correction
E00956,2026-04-01,G4,1520300.0,128500.0,1648800.0,1.38,Annual Review
E00957,2022-04-01,G4,965500.0,90900.0,1056500.0,0.88,Promotion
E00957,2023-04-01,G4,1085100.0,101400.0,1186500.0,0.99,Market Correction
E00957,2024-04-01,G4,1218500.0,107300.0,1325800.0,1.11,Annual Review
E00957,2025-04-01,G4,1375000.0,236200.0,1611200.0,1.25,Promotion
E00957,2026-04-01,G4,1501800.0,171400.0,1673200.0,1.37,Market Correction
E00958,2025-05-13,G4,1088100.0,144200.0,1232300.0,0.99,Joining
E00958,2026-04-01,G4,1200800.0,127400.0,1328100.0,1.09,Market Correction
E00959,2025-04-29,G2,599000.0,53100.0,652100.0,1.15,Joining
E00959,2026-04-01,G2,647600.0,57700.0,705300.0,1.25,Market Correction
E00960,2022-04-01,G5,1555100.0,73200.0,1628300.0,0.94,Promotion
E00960,2023-04-01,G5,1695300.0,77700.0,1773000.0,1.03,Promotion
E00960,2024-04-01,G5,1840600.0,243800.0,2084400.0,1.12,Market Correction
E00960,2025-04-01,G5,1910300.0,238100.0,2148400.0,1.16,Promotion
E00960,2026-04-01,G5,2087100.0,195200.0,2282300.0,1.26,Promotion
E00961,2026-04-01,G3,631100.0,36300.0,667400.0,0.83,Market Correction
E00962,2023-06-26,G2,560800.0,47500.0,608300.0,1.08,Market Correction
E00962,2024-04-01,G2,628900.0,124500.0,753400.0,1.21,Annual Review
E00962,2025-04-01,G2,690600.0,118900.0,809400.0,1.33,Market Correction
E00962,2026-04-01,G2,726200.0,125000.0,851200.0,1.4,Market Correction
E00963,2022-04-01,G3,885300.0,50000.0,935300.0,1.16,Annual Review
E00963,2023-04-01,G3,936100.0,84600.0,1020700.0,1.23,Promotion
E00963,2024-04-01,G3,979900.0,43400.0,1023200.0,1.29,Market Correction
E00963,2025-04-01,G3,1047200.0,202400.0,1249600.0,1.38,Promotion
E00963,2026-04-01,G3,1175000.0,69300.0,1244300.0,1.55,Promotion
E00964,2022-04-01,G2,468000.0,33500.0,501600.0,0.9,Promotion
E00964,2023-04-01,G2,523000.0,94100.0,617100.0,1.01,Annual Review
E00964,2024-04-01,G2,573500.0,33100.0,606600.0,1.1,Joining
E00964,2025-04-01,G2,609200.0,120000.0,729200.0,1.17,Joining
E00964,2026-04-01,G2,688800.0,73800.0,762600.0,1.32,Promotion
E00965,2022-06-13,G4,1082100.0,72200.0,1154400.0,0.98,Promotion
E00965,2023-04-01,G4,1158600.0,177100.0,1335700.0,1.05,Market Correction
E00965,2024-04-01,G4,1289700.0,153100.0,1442800.0,1.17,Joining
E00965,2025-04-01,G4,1359300.0,92700.0,1452000.0,1.24,Market Correction
E00966,2025-04-01,G4,1170600.0,215700.0,1386300.0,1.06,Market Correction
E00966,2026-04-01,G4,1321800.0,190300.0,1512100.0,1.2,Market Correction
E00967,2022-04-01,G1,342300.0,20900.0,363200.0,0.95,Market Correction
E00967,2023-04-01,G1,378900.0,38700.0,417600.0,1.05,Annual Review
E00967,2024-04-01,G1,395200.0,63600.0,458800.0,1.1,Joining
E00967,2025-04-01,G1,417600.0,52000.0,469700.0,1.16,Promotion
E00967,2026-04-01,G1,431000.0,17700.0,448800.0,1.2,Market Correction
E00968,2022-04-01,G5,1505700.0,196000.0,1701700.0,0.91,Market Correction
E00968,2023-04-01,G5,1644500.0,172800.0,1817300.0,1.0,Joining
E00968,2024-04-01,G5,1812300.0,177700.0,1990100.0,1.1,Promotion
E00968,2025-04-01,G5,2018200.0,313600.0,2331800.0,1.22,Joining
E00968,2026-04-01,G5,2117100.0,287600.0,2404700.0,1.28,Market Correction
E00969,2022-12-31,G2,586200.0,37000.0,623200.0,1.13,Joining
E00969,2023-04-01,G2,649700.0,76800.0,726500.0,1.25,Market Correction
E00969,2024-04-01,G2,737400.0,114200.0,851600.0,1.42,Joining
E00969,2025-04-01,G2,778400.0,148600.0,927000.0,1.5,Promotion
E00969,2026-04-01,G2,862600.0,99500.0,962100.0,1.66,Promotion
E00970,2022-04-01,G4,1158800.0,60100.0,1219000.0,1.05,Promotion
E00970,2023-04-01,G4,1246700.0,162700.0,1409300.0,1.13,Annual Review
E00970,2024-04-01,G4,1363000.0,255600.0,1618700.0,1.24,Annual Review
E00970,2025-04-01,G4,1525200.0,172300.0,1697500.0,1.39,Promotion
E00970,2026-04-01,G4,1616200.0,89400.0,1705600.0,1.47,Annual Review
E00971,2022-04-01,G1,313100.0,40100.0,353300.0,0.87,Joining
E00971,2023-04-01,G1,335300.0,21200.0,356500.0,0.93,Joining
E00971,2024-04-01,G1,374900.0,60100.0,435000.0,1.04,Market Correction
E00971,2025-04-01,G1,397200.0,22500.0,419700.0,1.1,Annual Review
E00971,2026-04-01,G1,449300.0,47000.0,496300.0,1.25,Joining
E00972,2022-04-01,G2,519600.0,89300.0,608900.0,1.0,Annual Review
E00972,2023-04-01,G2,542200.0,84200.0,626400.0,1.04,Joining
E00972,2024-04-01,G2,586500.0,69800.0,656300.0,1.13,Annual Review
E00972,2025-04-01,G2,651500.0,58400.0,709900.0,1.25,Promotion
E00972,2026-04-01,G2,719000.0,118900.0,837900.0,1.38,Joining
E00973,2023-12-25,G4,1053700.0,142900.0,1196600.0,0.96,Market Correction
E00973,2024-04-01,G4,1121600.0,123300.0,1244900.0,1.02,Promotion
E00973,2025-04-01,G4,1184200.0,193400.0,1377600.0,1.08,Annual Review
E00973,2026-04-01,G4,1337600.0,134400.0,1472000.0,1.22,Promotion
E00974,2023-04-25,G6,2855800.0,514300.0,3370100.0,1.14,Joining
E00974,2024-04-01,G6,3236700.0,297400.0,3534100.0,1.29,Market Correction
E00974,2025-04-01,G6,3516200.0,229300.0,3745500.0,1.41,Joining
E00974,2026-04-01,G6,3882500.0,332400.0,4214900.0,1.55,Promotion
E00975,2022-04-01,G3,894400.0,141200.0,1035600.0,1.18,Annual Review
E00975,2023-04-01,G3,952000.0,131600.0,1083600.0,1.25,Joining
E00975,2024-04-01,G3,981000.0,138300.0,1119300.0,1.29,Market Correction
E00975,2025-04-01,G3,1052900.0,178700.0,1231600.0,1.39,Market Correction
E00975,2026-04-01,G3,1134800.0,221400.0,1356100.0,1.49,Annual Review
E00976,2022-04-01,G3,636800.0,26300.0,663000.0,0.84,Market Correction
E00976,2023-04-01,G3,660700.0,70100.0,730900.0,0.87,Promotion
E00976,2024-04-01,G3,739700.0,46300.0,786000.0,0.97,Joining
E00976,2025-04-01,G3,834100.0,48200.0,882300.0,1.1,Market Correction
E00976,2026-04-01,G3,941600.0,179800.0,1121400.0,1.24,Market Correction
E00977,2022-04-01,G3,745600.0,54400.0,799900.0,0.98,Annual Review
E00977,2023-04-01,G3,775400.0,73800.0,849300.0,1.02,Annual Review
E00977,2024-04-01,G3,844900.0,163800.0,1008700.0,1.11,Joining
E00977,2025-04-01,G3,954000.0,141500.0,1095500.0,1.26,Promotion
E00977,2026-04-01,G3,1027700.0,105200.0,1132900.0,1.35,Annual Review
E00978,2022-04-01,G4,1008800.0,59800.0,1068600.0,0.92,Market Correction
E00979,2022-04-01,G3,750900.0,71300.0,822200.0,0.99,Market Correction
E00979,2023-04-01,G3,793600.0,91100.0,884700.0,1.04,Market Correction
E00979,2024-04-01,G3,828800.0,156400.0,985200.0,1.09,Joining
E00979,2025-04-01,G3,894700.0,125300.0,1020000.0,1.18,Annual Review
E00979,2026-04-01,G3,921700.0,182700.0,1104500.0,1.21,Promotion
E00980,2026-08-22,G4,1113900.0,105500.0,1219500.0,1.01,Joining
E00981,2022-04-01,G5,1422900.0,162200.0,1585100.0,0.86,Promotion
E00981,2023-04-01,G5,1539900.0,268500.0,1808400.0,0.93,Promotion
E00981,2024-04-01,G5,1712900.0,329600.0,2042500.0,1.04,Annual Review
E00981,2025-04-01,G5,1945600.0,164600.0,2110100.0,1.18,Joining
E00981,2026-04-01,G5,2205300.0,279700.0,2485000.0,1.34,Market Correction
E00982,2023-04-01,G5,1403600.0,268800.0,1672500.0,0.85,Promotion
E00982,2024-04-01,G5,1553900.0,75700.0,1629700.0,0.94,Market Correction
E00982,2025-04-01,G5,1767400.0,127600.0,1895000.0,1.07,Joining
E00982,2026-04-01,G5,1888900.0,262400.0,2151300.0,1.14,Promotion
E00983,2022-04-01,G2,555900.0,76100.0,632000.0,1.07,Joining
E00983,2023-04-01,G2,604900.0,31600.0,636500.0,1.16,Promotion
E00983,2024-04-01,G2,662600.0,131600.0,794200.0,1.27,Promotion
E00983,2025-04-01,G2,728500.0,98800.0,827300.0,1.4,Annual Review
E00983,2026-04-01,G2,752800.0,54100.0,806900.0,1.45,Market Correction
E00984,2022-04-01,G3,680400.0,91700.0,772100.0,0.9,Annual Review
E00984,2023-04-01,G3,733000.0,141700.0,874700.0,0.96,Joining
E00984,2024-04-01,G3,755200.0,50800.0,806100.0,0.99,Annual Review
E00984,2025-04-01,G3,817000.0,62300.0,879300.0,1.07,Promotion
E00984,2026-04-01,G3,892100.0,45600.0,937700.0,1.17,Market Correction
E00985,2026-04-01,G3,685800.0,40100.0,725800.0,0.9,Promotion
E00986,2025-06-08,G4,1286200.0,229700.0,1515900.0,1.17,Promotion
E00986,2026-04-01,G4,1327900.0,148700.0,1476600.0,1.21,Market Correction
E00987,2022-04-01,G3,659700.0,120200.0,779800.0,0.87,Joining
E00987,2023-04-01,G3,697000.0,79200.0,776200.0,0.92,Promotion
E00987,2024-04-01,G3,741700.0,76300.0,818000.0,0.98,Annual Review
E00987,2025-04-01,G3,805900.0,74100.0,880000.0,1.06,Joining
E00988,2022-04-01,G5,1782800.0,75900.0,1858700.0,1.08,Promotion
E00988,2023-04-01,G5,2029100.0,285100.0,2314200.0,1.23,Annual Review
E00988,2024-04-01,G5,2180000.0,323900.0,2503900.0,1.32,Market Correction
E00988,2025-04-01,G5,2330600.0,102300.0,2432900.0,1.41,Annual Review
E00988,2026-04-01,G5,2447700.0,139200.0,2586900.0,1.48,Market Correction
E00989,2024-11-10,G3,758300.0,143400.0,901700.0,1.0,Market Correction
E00989,2025-04-01,G3,862600.0,118700.0,981300.0,1.14,Promotion
E00990,2022-04-01,G6,2074300.0,388100.0,2462500.0,0.83,Market Correction
E00990,2023-04-01,G6,2198800.0,92600.0,2291500.0,0.88,Joining
E00990,2024-04-01,G6,2493400.0,355100.0,2848500.0,1.0,Market Correction
E00990,2025-04-01,G6,2641100.0,265200.0,2906300.0,1.06,Promotion
E00990,2026-04-01,G6,2874100.0,499100.0,3373100.0,1.15,Market Correction
E00991,2022-04-01,G4,921600.0,102900.0,1024600.0,0.84,Promotion
E00991,2023-04-01,G4,979300.0,134900.0,1114200.0,0.89,Joining
E00991,2024-04-01,G4,1056600.0,169100.0,1225700.0,0.96,Promotion
E00991,2025-04-01,G4,1155300.0,138700.0,1294000.0,1.05,Annual Review
E00991,2026-04-01,G4,1233400.0,94700.0,1328100.0,1.12,Promotion
E00992,2022-04-01,G3,809300.0,64300.0,873600.0,1.06,Market Correction
E00992,2023-04-01,G3,852100.0,141600.0,993700.0,1.12,Promotion
E00992,2024-04-01,G3,913200.0,63800.0,977000.0,1.2,Annual Review
E00992,2025-04-01,G3,1028300.0,44200.0,1072500.0,1.35,Market Correction
E00992,2026-04-01,G3,1153300.0,190500.0,1343800.0,1.52,Promotion
E00993,2023-04-01,G3,891100.0,106200.0,997300.0,1.17,Market Correction
E00993,2024-04-01,G3,942700.0,90700.0,1033400.0,1.24,Market Correction
E00993,2025-04-01,G3,1054200.0,53100.0,1107400.0,1.39,Promotion
E00993,2026-04-01,G3,1187400.0,215300.0,1402700.0,1.56,Market Correction
E00994,2022-04-01,G4,901500.0,70600.0,972100.0,0.82,Market Correction
E00994,2023-04-01,G4,1005500.0,62400.0,1067900.0,0.91,Joining
E00994,2024-04-01,G4,1119300.0,115900.0,1235200.0,1.02,Annual Review
E00994,2025-04-01,G4,1234000.0,208700.0,1442800.0,1.12,Joining
E00994,2026-04-01,G4,1334500.0,166100.0,1500600.0,1.21,Annual Review
E00995,2022-04-01,G4,1147300.0,108000.0,1255300.0,1.04,Joining
E00995,2023-04-01,G4,1205300.0,85200.0,1290400.0,1.1,Market Correction
E00995,2024-04-01,G4,1349300.0,250400.0,1599700.0,1.23,Joining
E00995,2025-04-01,G4,1499500.0,233200.0,1732700.0,1.36,Joining
E00995,2026-04-01,G4,1674300.0,203600.0,1877900.0,1.52,Promotion
E00996,2022-04-01,G3,608700.0,32400.0,641100.0,0.8,Promotion
E00996,2023-04-01,G3,678900.0,123900.0,802800.0,0.89,Market Correction
E00996,2024-04-01,G3,770000.0,95200.0,865200.0,1.01,Joining
E00996,2025-04-01,G3,839600.0,139900.0,979600.0,1.1,Market Correction
E00996,2026-04-01,G3,903900.0,98600.0,1002500.0,1.19,Market Correction
E00997,2022-04-01,G5,1934600.0,262300.0,2196900.0,1.17,Market Correction
E00997,2023-04-01,G5,2172800.0,305400.0,2478100.0,1.32,Annual Review
E00997,2024-04-01,G5,2464300.0,486000.0,2950400.0,1.49,Annual Review
E00997,2025-04-01,G5,2772200.0,320000.0,3092200.0,1.68,Joining
E00997,2026-04-01,G5,3018700.0,552400.0,3571000.0,1.83,Promotion
E00998,2024-04-01,G2,557700.0,78300.0,636000.0,1.07,Promotion
E00998,2025-04-01,G2,586000.0,60800.0,646800.0,1.13,Annual Review
E00998,2026-04-01,G2,667200.0,69400.0,736600.0,1.28,Joining
E00999,2025-04-01,G4,974300.0,72700.0,1047000.0,0.89,Annual Review
E00999,2026-04-01,G4,1023900.0,95300.0,1119200.0,0.93,Joining
E01000,2026-06-22,G3,727600.0,98400.0,826000.0,0.96,Annual Review
E01001,2025-07-18,G3,803500.0,108700.0,912200.0,1.06,Annual Review
E01001,2026-04-01,G3,894100.0,173200.0,1067300.0,1.18,Annual Review
E01002,2022-04-01,G4,996800.0,107100.0,1103900.0,0.91,Market Correction
E01002,2023-04-01,G4,1069000.0,55000.0,1124100.0,0.97,Promotion
E01002,2024-04-01,G4,1110000.0,112500.0,1222500.0,1.01,Market Correction
E01002,2025-04-01,G4,1256100.0,240200.0,1496300.0,1.14,Promotion
E01002,2026-04-01,G4,1309400.0,248600.0,1558000.0,1.19,Joining
E01003,2022-04-01,G3,720300.0,40100.0,760400.0,0.95,Annual Review
E01003,2023-04-01,G3,750400.0,77100.0,827500.0,0.99,Annual Review
E01003,2024-04-01,G3,805800.0,101400.0,907200.0,1.06,Annual Review
E01003,2025-04-01,G3,917500.0,118800.0,1036300.0,1.21,Market Correction
E01003,2026-04-01,G3,1040900.0,130100.0,1171000.0,1.37,Annual Review
E01004,2022-04-01,G2,420900.0,52500.0,473500.0,0.81,Promotion
E01004,2023-04-01,G2,452500.0,53500.0,506000.0,0.87,Joining
E01004,2024-04-01,G2,482100.0,64400.0,546400.0,0.93,Annual Review
E01004,2025-04-01,G2,549500.0,71600.0,621000.0,1.06,Joining
E01004,2026-04-01,G2,574300.0,89300.0,663600.0,1.1,Annual Review
E01005,2026-06-08,G6,2756700.0,526900.0,3283700.0,1.1,Annual Review
E01006,2025-05-03,G2,518700.0,70300.0,588900.0,1.0,Joining
E01006,2026-04-01,G2,574500.0,31800.0,606300.0,1.1,Market Correction
E01007,2022-12-02,G5,1373800.0,262800.0,1636600.0,0.83,Annual Review
E01007,2023-04-01,G5,1541900.0,62000.0,1603800.0,0.93,Market Correction
E01007,2024-04-01,G5,1713500.0,128300.0,1841900.0,1.04,Joining
E01007,2025-04-01,G5,1799400.0,357200.0,2156700.0,1.09,Joining
E01007,2026-04-01,G5,1913100.0,81200.0,1994300.0,1.16,Annual Review
E01008,2022-04-01,G1,365300.0,19600.0,384900.0,1.01,Annual Review
E01008,2023-04-01,G1,408000.0,72100.0,480100.0,1.13,Market Correction
E01008,2024-04-01,G1,461900.0,34500.0,496400.0,1.28,Market Correction
E01008,2025-04-01,G1,490000.0,45100.0,535100.0,1.36,Joining
E01008,2026-04-01,G1,537600.0,43300.0,581000.0,1.49,Market Correction
E01009,2025-04-01,G1,317200.0,55100.0,372300.0,0.88,Joining
E01009,2026-04-01,G1,358000.0,33700.0,391700.0,0.99,Annual Review
E01010,2023-09-21,G3,711800.0,101000.0,812900.0,0.94,Promotion
E01010,2024-04-01,G3,763800.0,133600.0,897400.0,1.0,Promotion
E01010,2025-04-01,G3,802200.0,140400.0,942600.0,1.06,Market Correction
E01010,2026-04-01,G3,828800.0,42700.0,871500.0,1.09,Joining
E01011,2025-10-07,G1,290900.0,54600.0,345500.0,0.81,Market Correction
E01011,2026-04-01,G1,301900.0,42600.0,344500.0,0.84,Annual Review
E01012,2022-04-01,G1,387900.0,71200.0,459100.0,1.08,Joining
E01012,2023-04-01,G1,435800.0,24800.0,460700.0,1.21,Promotion
E01012,2024-04-01,G1,495400.0,96000.0,591400.0,1.38,Joining
E01012,2025-04-01,G1,532600.0,67200.0,599700.0,1.48,Market Correction
E01012,2026-04-01,G1,561000.0,56200.0,617100.0,1.56,Promotion
E01013,2022-04-01,G5,1577000.0,281600.0,1858600.0,0.96,Joining
E01013,2023-04-01,G5,1741500.0,308300.0,2049800.0,1.06,Joining
E01013,2024-04-01,G5,1974600.0,235100.0,2209700.0,1.2,Promotion
E01013,2025-04-01,G5,2146200.0,234300.0,2380500.0,1.3,Market Correction
E01013,2026-04-01,G5,2350800.0,148000.0,2498800.0,1.42,Promotion
E01014,2022-04-01,G3,784200.0,77100.0,861400.0,1.03,Market Correction
E01014,2023-04-01,G3,828800.0,74100.0,902900.0,1.09,Promotion
E01014,2024-04-01,G3,906200.0,44900.0,951100.0,1.19,Annual Review
E01014,2025-04-01,G3,965200.0,120000.0,1085200.0,1.27,Market Correction
E01014,2026-04-01,G3,1019800.0,191200.0,1211000.0,1.34,Promotion
E01015,2026-08-23,G4,1016800.0,169100.0,1185900.0,0.92,Promotion
E01016,2022-04-01,G4,1018500.0,187100.0,1205700.0,0.93,Annual Review
E01016,2023-04-01,G4,1120600.0,185900.0,1306500.0,1.02,Market Correction
E01016,2024-04-01,G4,1262400.0,107100.0,1369500.0,1.15,Annual Review
E01016,2025-04-01,G4,1372600.0,59500.0,1432100.0,1.25,Market Correction
E01016,2026-04-01,G4,1512600.0,292500.0,1805100.0,1.38,Promotion
E01017,2025-12-21,G3,858100.0,67600.0,925700.0,1.13,Promotion
E01017,2026-04-01,G3,895500.0,38200.0,933700.0,1.18,Market Correction
E01018,2022-04-01,G4,1168300.0,141400.0,1309700.0,1.06,Promotion
E01018,2023-04-01,G4,1320600.0,147100.0,1467700.0,1.2,Annual Review
E01018,2024-04-01,G4,1502700.0,283200.0,1785900.0,1.37,Joining
E01018,2025-04-01,G4,1575500.0,215300.0,1790700.0,1.43,Annual Review
E01018,2026-04-01,G4,1699400.0,150300.0,1849700.0,1.54,Market Correction
E01019,2022-04-01,G5,1829000.0,230400.0,2059300.0,1.11,Promotion
E01019,2023-04-01,G5,1958800.0,262000.0,2220800.0,1.19,Market Correction
E01019,2024-04-01,G5,2156100.0,166000.0,2322100.0,1.31,Market Correction
E01019,2025-04-01,G5,2233200.0,162800.0,2396000.0,1.35,Market Correction
E01019,2026-04-01,G5,2462200.0,102800.0,2565000.0,1.49,Promotion
E01020,2022-04-05,G1,309400.0,49500.0,358800.0,0.86,Joining
E01020,2023-04-01,G1,341000.0,61900.0,402900.0,0.95,Promotion
E01020,2024-04-01,G1,374900.0,18500.0,393400.0,1.04,Market Correction
E01020,2025-04-01,G1,407700.0,75800.0,483500.0,1.13,Annual Review
E01020,2026-04-01,G1,460500.0,41100.0,501500.0,1.28,Annual Review
E01021,2022-04-01,G2,434400.0,20600.0,455000.0,0.84,Annual Review
E01021,2023-04-01,G2,469700.0,65700.0,535400.0,0.9,Promotion
E01021,2024-04-01,G2,486000.0,42200.0,528200.0,0.93,Annual Review
E01021,2025-04-01,G2,523700.0,23700.0,547500.0,1.01,Annual Review
E01021,2026-04-01,G2,565400.0,50700.0,616100.0,1.09,Annual Review
E01022,2022-04-01,G2,572700.0,41900.0,614700.0,1.1,Market Correction
