Employee_ID,Review_Year,Performance_Rating,Goal_Achievement_Pct,Manager_Rating,Potential_Rating,Performance_Band,Succession_Readiness
E00584,2024,4.0,108.3,3.8,High,Meets,Ready 1-2 Years
E00584,2025,3.5,92.4,3.4,Low,Meets,Ready 1-2 Years
E00584,2026,3.4,89.6,3.3,Medium,Meets,Ready Now
E00585,2022,3.1,92.2,3.1,Low,Exceeds,Ready 1-2 Years
E00585,2023,3.4,80.0,3.3,Medium,Meets,Ready 1-2 Years
E00585,2024,4.0,74.5,3.8,High,Partially Meets,Not Ready
E00585,2025,3.5,87.0,3.2,High,Exceeds,Ready 1-2 Years
E00585,2026,3.4,83.8,3.4,Medium,Meets,Ready 1-2 Years
E00586,2022,3.2,91.3,2.9,Medium,Partially Meets,Ready 1-2 Years
E00586,2023,3.7,89.8,3.4,Medium,Meets,Ready 1-2 Years
E00586,2024,3.2,87.2,3.5,Medium,Exceeds,Not Ready
E00586,2025,3.0,81.2,2.9,Low,Meets,Not Ready
E00586,2026,2.5,74.5,2.4,Medium,Outstanding,Ready 1-2 Years
E00587,2022,4.0,87.0,4.2,Medium,Meets,Ready 1-2 Years
E00587,2023,3.9,100.6,4.3,Medium,Meets,Not Ready
E00587,2024,4.2,82.6,4.1,High,Outstanding,Ready 1-2 Years
E00587,2025,4.5,93.5,5.0,Medium,Outstanding,Not Ready
E00587,2026,4.2,89.4,4.1,Low,Exceeds,Ready 1-2 Years
E00588,2023,3.7,86.3,3.5,Medium,Exceeds,Ready 1-2 Years
E00588,2024,3.5,71.0,3.5,Medium,Partially Meets,Not Ready
E00588,2025,3.4,83.8,3.0,Medium,Exceeds,Not Ready
E00588,2026,3.6,88.1,3.7,Low,Meets,Ready Now
E00589,2022,4.0,74.1,4.2,High,Exceeds,Not Ready
E00589,2023,4.1,78.9,3.8,High,Exceeds,Not Ready
E00589,2024,3.3,87.7,3.7,Medium,Outstanding,Not Ready
E00589,2025,3.8,70.3,3.8,Medium,Exceeds,Ready 1-2 Years
E00589,2026,3.3,97.5,3.2,Medium,Meets,Ready Now
E00590,2022,2.5,63.9,2.3,Medium,Partially Meets,Not Ready
E00590,2023,2.6,71.2,2.6,Medium,Exceeds,Ready Now
E00590,2024,2.3,83.3,2.4,Medium,Meets,Ready Now
E00590,2025,1.7,66.1,1.1,Medium,Outstanding,Not Ready
E00590,2026,1.8,77.4,1.7,Medium,Outstanding,Ready Now
E00591,2022,3.3,64.9,3.0,Low,Outstanding,Not Ready
E00591,2023,4.2,82.5,4.5,High,Partially Meets,Ready Now
E00591,2024,3.9,83.2,3.8,Low,Meets,Ready Now
E00591,2025,3.8,96.1,3.9,Medium,Meets,Ready 1-2 Years
E00591,2026,4.0,72.7,3.9,High,Partially Meets,Ready 1-2 Years
E00592,2022,3.1,84.7,2.9,Low,Outstanding,Not Ready
E00592,2023,3.3,98.6,3.4,Medium,Partially Meets,Not Ready
E00592,2024,3.9,90.3,4.1,Medium,Meets,Ready 1-2 Years
E00592,2025,3.2,86.2,3.2,Medium,Exceeds,Ready Now
E00592,2026,3.2,61.0,3.3,Medium,Meets,Ready Now
E00593,2022,2.9,83.9,2.9,Medium,Outstanding,Ready 1-2 Years
E00593,2023,2.7,60.0,2.4,Medium,Exceeds,Not Ready
E00593,2024,2.7,93.7,2.7,Medium,Partially Meets,Ready Now
E00593,2025,2.8,82.4,2.5,Medium,Exceeds,Ready 1-2 Years
E00593,2026,2.8,95.7,2.7,Medium,Exceeds,Ready Now
E00594,2026,3.5,80.7,3.7,Medium,Outstanding,Ready Now
E00595,2023,4.9,90.9,5.0,Medium,Partially Meets,Not Ready
E00595,2024,4.4,87.9,5.0,Medium,Outstanding,Not Ready
E00595,2025,4.6,86.9,4.4,Medium,Meets,Ready Now
E00595,2026,4.7,94.8,4.3,High,Partially Meets,Ready Now
E00596,2022,2.9,87.0,2.0,Low,Outstanding,Not Ready
E00596,2023,3.7,92.0,3.8,Medium,Exceeds,Not Ready
E00596,2024,3.5,78.7,3.5,Medium,Outstanding,Ready 1-2 Years
E00596,2025,2.6,91.9,1.9,Low,Partially Meets,Ready Now
E00596,2026,3.3,102.9,3.0,High,Meets,Ready Now
E00597,2022,2.1,83.7,2.5,Medium,Meets,Ready 1-2 Years
E00597,2023,2.6,75.9,2.2,High,Meets,Ready 1-2 Years
E00597,2024,2.2,77.1,1.9,Low,Exceeds,Ready 1-2 Years
E00597,2025,3.0,63.3,2.8,Low,Outstanding,Ready 1-2 Years
E00597,2026,2.4,72.2,2.5,Medium,Meets,Not Ready
E00598,2022,4.6,102.2,5.0,Medium,Outstanding,Ready Now
E00598,2023,4.2,81.2,3.7,Medium,Exceeds,Ready 1-2 Years
E00598,2024,4.0,93.2,3.7,High,Meets,Ready Now
E00598,2025,4.4,83.6,4.5,Medium,Meets,Not Ready
E00598,2026,3.8,84.2,3.8,Low,Meets,Not Ready
E00599,2022,2.9,105.6,2.9,Medium,Meets,Ready 1-2 Years
E00599,2023,2.6,92.5,2.7,Medium,Exceeds,Not Ready
E00599,2024,3.0,78.7,3.3,Medium,Meets,Ready 1-2 Years
E00599,2025,3.3,90.5,3.3,Low,Outstanding,Ready 1-2 Years
E00599,2026,3.0,79.8,3.4,Low,Meets,Ready 1-2 Years
E00600,2024,2.3,71.1,1.7,Medium,Meets,Ready Now
E00600,2025,2.4,83.7,2.3,Medium,Meets,Not Ready
E00600,2026,3.1,91.7,3.4,High,Outstanding,Ready Now
E00601,2023,3.4,81.3,3.1,Medium,Meets,Ready 1-2 Years
E00601,2024,3.1,72.6,3.2,Low,Meets,Not Ready
E00601,2025,4.0,85.5,4.4,Low,Meets,Ready Now
E00601,2026,4.2,90.9,4.1,Medium,Outstanding,Ready Now
E00602,2022,3.2,109.7,3.5,Medium,Meets,Ready 1-2 Years
E00602,2023,3.0,89.9,3.5,High,Meets,Ready 1-2 Years
E00602,2024,4.1,85.9,4.0,Medium,Exceeds,Ready 1-2 Years
E00602,2025,3.8,100.0,3.8,Medium,Exceeds,Ready Now
E00602,2026,3.1,87.5,3.0,Medium,Partially Meets,Ready Now
E00603,2025,3.8,90.6,4.0,High,Outstanding,Ready 1-2 Years
E00603,2026,3.4,98.9,3.5,Medium,Meets,Ready Now
E00604,2023,3.2,88.2,2.9,Low,Meets,Ready Now
E00604,2024,3.4,85.5,3.0,Medium,Outstanding,Ready 1-2 Years
E00604,2025,3.0,71.7,3.2,Medium,Exceeds,Not Ready
E00604,2026,3.0,87.1,2.7,Medium,Partially Meets,Not Ready
E00605,2022,3.6,64.3,3.7,Medium,Meets,Ready 1-2 Years
E00605,2023,3.4,89.0,3.1,Medium,Meets,Ready Now
E00605,2024,3.8,89.4,4.0,Low,Meets,Ready Now
E00605,2025,3.9,88.0,3.6,High,Exceeds,Ready Now
E00605,2026,4.3,96.5,4.3,Medium,Meets,Ready 1-2 Years
E00606,2023,4.0,91.5,3.7,Medium,Meets,Ready 1-2 Years
E00606,2024,4.2,71.4,4.6,Medium,Partially Meets,Ready Now
E00606,2025,3.8,80.5,4.2,Medium,Outstanding,Not Ready
E00606,2026,3.9,89.7,4.1,High,Meets,Not Ready
E00607,2023,3.3,93.9,3.5,Low,Partially Meets,Ready 1-2 Years
E00607,2024,3.7,65.3,3.6,Low,Meets,Ready 1-2 Years
E00607,2025,3.1,97.5,2.8,Medium,Partially Meets,Ready 1-2 Years
E00607,2026,4.0,85.1,4.0,Low,Exceeds,Ready Now
E00608,2023,3.7,98.9,3.8,Medium,Outstanding,Not Ready
E00608,2024,4.5,98.7,4.7,High,Meets,Not Ready
E00608,2025,4.4,86.4,4.3,Medium,Partially Meets,Ready 1-2 Years
E00608,2026,4.0,95.5,4.3,Low,Exceeds,Not Ready
E00609,2026,2.7,76.8,3.1,Medium,Outstanding,Ready 1-2 Years
E00610,2022,3.1,83.0,3.2,Low,Partially Meets,Ready Now
E00610,2023,3.7,88.1,3.7,Medium,Exceeds,Not Ready
E00610,2024,2.8,69.1,3.2,Medium,Meets,Not Ready
E00610,2025,2.8,81.8,2.7,Medium,Meets,Ready Now
E00610,2026,3.5,86.2,3.1,Medium,Meets,Not Ready
E00611,2022,3.5,103.6,3.6,Medium,Partially Meets,Not Ready
E00611,2023,3.8,85.2,4.2,High,Outstanding,Ready Now
E00611,2024,3.6,68.9,4.0,Medium,Exceeds,Ready Now
E00611,2025,3.6,75.4,3.3,Low,Partially Meets,Ready Now
E00611,2026,3.7,82.3,3.5,Medium,Exceeds,Not Ready
E00612,2022,3.2,74.9,3.2,Low,Partially Meets,Ready Now
E00612,2023,3.3,85.1,3.0,Medium,Outstanding,Ready Now
E00612,2024,3.3,74.0,3.6,Medium,Partially Meets,Ready Now
E00612,2025,3.0,72.4,3.2,High,Outstanding,Ready 1-2 Years
E00612,2026,2.7,76.2,2.8,Medium,Partially Meets,Ready 1-2 Years
E00613,2026,2.6,85.3,2.4,Medium,Partially Meets,Not Ready
E00614,2022,3.6,100.4,4.0,Medium,Meets,Not Ready
E00614,2023,3.4,81.8,3.8,Low,Exceeds,Ready Now
E00614,2024,3.2,85.2,3.2,Medium,Outstanding,Not Ready
E00614,2025,3.2,91.0,3.5,Low,Meets,Ready 1-2 Years
E00614,2026,2.8,95.4,2.3,Low,Partially Meets,Ready Now
E00615,2023,4.2,90.8,4.1,Medium,Meets,Not Ready
E00615,2024,3.4,84.9,3.6,Medium,Outstanding,Ready Now
E00615,2025,4.4,112.2,5.0,Low,Meets,Not Ready
E00615,2026,4.0,91.2,3.9,Low,Outstanding,Ready 1-2 Years
E00616,2026,2.5,83.6,2.4,Medium,Meets,Not Ready
E00617,2023,2.8,72.0,2.4,Medium,Outstanding,Ready Now
E00617,2024,2.8,83.2,2.5,Medium,Meets,Not Ready
E00617,2025,2.7,84.9,2.8,Low,Meets,Ready Now
E00617,2026,3.2,99.0,2.8,Medium,Meets,Ready 1-2 Years
E00618,2022,3.3,69.9,3.1,Low,Meets,Ready 1-2 Years
E00618,2023,3.8,94.2,3.7,High,Outstanding,Ready Now
E00618,2024,4.6,95.2,4.9,Low,Meets,Ready 1-2 Years
E00618,2025,4.2,79.3,3.7,Medium,Meets,Ready 1-2 Years
E00618,2026,3.7,97.5,4.1,Medium,Meets,Ready 1-2 Years
E00619,2026,3.2,98.6,3.0,Medium,Outstanding,Not Ready
E00622,2022,3.4,89.6,3.1,Medium,Partially Meets,Ready 1-2 Years
E00622,2023,4.2,94.8,4.3,High,Partially Meets,Ready 1-2 Years
E00622,2024,2.7,71.2,2.8,Medium,Outstanding,Ready Now
E00622,2025,3.8,105.2,4.0,Medium,Outstanding,Ready Now
E00622,2026,3.1,75.0,3.2,Medium,Outstanding,Ready 1-2 Years
E00623,2026,3.8,79.2,3.6,Low,Partially Meets,Ready Now
E00624,2022,3.7,88.8,3.1,Medium,Meets,Ready Now
E00624,2023,3.6,79.3,3.7,High,Partially Meets,Not Ready
E00624,2024,4.0,94.6,4.3,Medium,Meets,Ready 1-2 Years
E00624,2025,3.9,90.4,3.5,Medium,Meets,Ready 1-2 Years
E00624,2026,3.6,88.4,3.8,High,Partially Meets,Ready Now
E00625,2023,5.0,102.3,5.0,Medium,Exceeds,Ready Now
E00625,2024,5.0,84.1,5.0,Medium,Meets,Ready 1-2 Years
E00625,2025,4.6,92.8,4.9,Medium,Meets,Ready Now
E00625,2026,4.7,88.3,4.3,Low,Outstanding,Not Ready
E00626,2022,4.3,98.8,3.9,Medium,Outstanding,Ready Now
E00626,2023,3.5,84.1,4.1,Low,Meets,Not Ready
E00626,2024,4.0,80.6,3.7,High,Outstanding,Ready Now
E00626,2025,3.9,100.4,3.7,Medium,Meets,Ready Now
E00626,2026,4.2,97.6,3.9,Medium,Meets,Ready 1-2 Years
E00627,2025,3.1,77.8,2.9,Medium,Meets,Ready Now
E00627,2026,3.2,69.3,3.4,Medium,Exceeds,Ready 1-2 Years
E00628,2022,4.2,71.4,4.3,Medium,Meets,Ready Now
E00628,2023,4.3,84.6,4.5,Medium,Outstanding,Not Ready
E00628,2024,4.2,93.1,3.9,Medium,Meets,Ready Now
E00628,2025,4.1,97.9,4.1,Medium,Meets,Ready Now
E00628,2026,4.2,107.0,4.4,Low,Partially Meets,Ready 1-2 Years
E00629,2022,4.1,102.7,4.1,Medium,Outstanding,Ready Now
E00629,2023,4.0,83.5,4.1,High,Meets,Ready 1-2 Years
E00629,2024,4.2,99.0,4.2,Medium,Exceeds,Not Ready
E00629,2025,4.2,83.7,4.4,High,Partially Meets,Ready 1-2 Years
E00629,2026,4.7,92.8,5.0,High,Meets,Ready Now
E00630,2022,3.5,85.7,4.1,Low,Meets,Ready Now
E00630,2023,3.1,79.0,2.6,Medium,Partially Meets,Not Ready
E00630,2024,3.0,79.1,3.3,High,Meets,Ready 1-2 Years
E00630,2025,2.9,84.2,2.7,Low,Outstanding,Ready Now
E00630,2026,3.1,87.6,3.0,High,Exceeds,Ready Now
E00631,2022,3.4,78.4,3.8,High,Meets,Not Ready
E00631,2023,3.5,70.4,3.8,Medium,Meets,Ready 1-2 Years
E00631,2024,4.8,105.3,4.8,Medium,Outstanding,Ready 1-2 Years
E00631,2025,3.5,85.4,3.6,Medium,Outstanding,Ready 1-2 Years
E00631,2026,4.3,97.4,4.5,Medium,Meets,Not Ready
E00633,2022,3.2,80.1,3.0,High,Exceeds,Ready 1-2 Years
E00633,2023,2.5,55.1,2.8,Medium,Meets,Ready 1-2 Years
E00633,2024,3.0,84.7,3.1,Medium,Outstanding,Not Ready
E00633,2025,2.2,92.2,1.9,Medium,Partially Meets,Ready 1-2 Years
E00633,2026,2.7,73.1,3.0,Medium,Outstanding,Ready 1-2 Years
E00635,2023,3.4,92.0,3.6,High,Meets,Not Ready
E00635,2024,3.0,92.9,2.8,Medium,Partially Meets,Not Ready
E00635,2025,2.8,76.6,2.5,Medium,Outstanding,Not Ready
E00635,2026,3.1,116.5,3.4,Medium,Meets,Ready 1-2 Years
E00636,2026,3.6,98.0,4.0,Medium,Partially Meets,Not Ready
E00637,2022,2.3,52.6,2.7,High,Partially Meets,Ready Now
E00637,2023,1.9,50.2,1.9,Medium,Meets,Ready 1-2 Years
E00637,2024,1.6,66.5,1.2,Medium,Partially Meets,Not Ready
E00637,2025,2.4,83.3,2.2,Medium,Exceeds,Ready 1-2 Years
E00637,2026,1.5,81.2,1.6,Medium,Exceeds,Not Ready
E00639,2026,4.0,81.5,4.1,High,Partially Meets,Not Ready
E00640,2022,4.4,82.7,4.5,Low,Exceeds,Ready Now
E00640,2023,3.6,78.6,3.6,Low,Partially Meets,Ready 1-2 Years
E00640,2024,4.3,70.3,4.1,Medium,Meets,Ready Now
E00640,2025,3.5,71.8,3.7,High,Exceeds,Ready Now
E00640,2026,3.5,83.2,3.8,Medium,Partially Meets,Ready 1-2 Years
E00641,2023,3.6,99.0,3.4,Medium,Outstanding,Not Ready
E00641,2024,2.9,66.9,2.7,Medium,Partially Meets,Not Ready
E00641,2025,3.6,105.7,4.2,Low,Partially Meets,Not Ready
E00641,2026,4.0,84.0,3.9,High,Meets,Ready Now
E00642,2022,2.9,87.2,3.0,Medium,Outstanding,Not Ready
E00642,2023,2.7,82.4,2.7,Medium,Meets,Ready Now
E00643,2025,2.5,83.4,2.5,Medium,Meets,Ready Now
E00643,2026,3.0,83.9,2.9,Low,Meets,Ready Now
E00644,2022,3.8,93.1,3.5,Low,Partially Meets,Not Ready
E00644,2023,3.4,75.5,3.6,Medium,Meets,Not Ready
E00644,2024,3.7,68.0,3.9,Medium,Partially Meets,Ready Now
E00644,2025,3.4,101.2,3.3,Medium,Exceeds,Not Ready
E00644,2026,3.7,89.1,3.7,Medium,Exceeds,Ready Now
E00645,2022,3.0,78.4,3.5,Medium,Exceeds,Ready Now
E00645,2023,2.7,73.7,2.7,Low,Partially Meets,Ready Now
E00645,2024,3.6,78.4,3.8,Medium,Meets,Not Ready
E00645,2025,3.2,64.1,2.7,Low,Outstanding,Ready Now
E00645,2026,2.7,76.6,2.9,Medium,Outstanding,Not Ready
E00647,2025,2.6,99.9,2.6,Medium,Exceeds,Ready 1-2 Years
E00647,2026,4.1,87.9,4.5,Medium,Meets,Ready 1-2 Years
E00648,2026,1.9,66.5,1.5,Medium,Meets,Not Ready
E00649,2022,4.8,87.9,4.6,Medium,Exceeds,Ready Now
E00649,2023,4.6,92.8,4.5,Medium,Outstanding,Ready Now
E00649,2024,4.9,79.9,5.0,Low,Exceeds,Ready Now
E00649,2025,5.0,98.2,4.9,Medium,Meets,Ready 1-2 Years
E00649,2026,4.6,91.9,4.6,Medium,Exceeds,Ready 1-2 Years
E00650,2023,2.7,78.6,2.6,Medium,Meets,Ready 1-2 Years
E00650,2024,2.1,77.9,1.6,Medium,Outstanding,Not Ready
E00650,2025,2.1,67.9,2.0,Medium,Partially Meets,Ready 1-2 Years
E00650,2026,3.0,93.5,2.7,Medium,Outstanding,Ready 1-2 Years
E00651,2022,4.5,103.3,4.5,Medium,Partially Meets,Not Ready
E00651,2023,4.3,86.5,4.2,High,Meets,Not Ready
E00651,2024,4.1,97.5,4.2,Medium,Partially Meets,Ready 1-2 Years
E00651,2025,3.9,79.4,3.8,Medium,Outstanding,Ready 1-2 Years
E00651,2026,4.6,92.3,4.8,High,Exceeds,Ready Now
E00652,2022,3.9,97.4,3.8,Low,Exceeds,Not Ready
E00652,2023,3.1,69.9,2.3,High,Partially Meets,Ready Now
E00652,2024,3.6,87.6,2.9,Medium,Outstanding,Ready Now
E00652,2025,4.5,84.3,4.6,High,Meets,Ready 1-2 Years
E00652,2026,4.2,68.0,3.9,High,Exceeds,Not Ready
E00653,2022,3.4,83.2,3.9,High,Exceeds,Ready 1-2 Years
E00653,2023,3.3,78.4,3.2,Medium,Meets,Ready 1-2 Years
E00653,2024,3.5,72.8,3.7,Low,Outstanding,Not Ready
E00653,2025,3.7,104.8,3.8,Medium,Partially Meets,Ready Now
E00653,2026,3.0,81.8,3.5,Low,Meets,Ready Now
E00654,2024,3.8,77.6,3.9,Medium,Meets,Ready Now
E00654,2025,3.7,80.0,4.2,High,Exceeds,Not Ready
E00654,2026,3.3,87.1,2.8,Low,Meets,Ready Now
E00655,2022,4.1,93.2,4.1,Medium,Partially Meets,Ready Now
E00655,2023,3.5,65.5,3.6,Low,Exceeds,Not Ready
E00655,2024,4.2,77.0,4.8,Medium,Partially Meets,Ready Now
E00655,2025,4.2,90.0,3.7,Medium,Outstanding,Ready 1-2 Years
E00655,2026,3.6,83.2,4.0,Low,Meets,Ready Now
E00656,2022,3.2,96.8,3.3,Low,Meets,Ready Now
E00656,2023,3.0,65.7,3.0,Medium,Outstanding,Ready Now
E00656,2024,3.2,92.3,2.9,Low,Meets,Ready Now
E00656,2025,3.1,80.1,3.3,High,Exceeds,Ready Now
E00656,2026,2.8,92.1,2.2,Low,Meets,Not Ready
E00657,2025,4.4,88.2,4.8,High,Meets,Not Ready
E00657,2026,5.0,83.4,4.9,Low,Meets,Not Ready
E00659,2025,2.2,72.9,2.2,Medium,Exceeds,Not Ready
E00659,2026,1.2,67.8,1.5,Medium,Meets,Not Ready
E00660,2022,3.8,93.3,4.1,High,Meets,Ready 1-2 Years
E00660,2023,3.9,86.5,4.1,High,Partially Meets,Ready Now
E00660,2024,3.8,92.2,4.0,Medium,Meets,Not Ready
E00660,2025,3.9,77.4,4.2,Medium,Meets,Ready 1-2 Years
E00660,2026,3.7,97.6,3.6,Medium,Outstanding,Not Ready
E00661,2023,3.6,71.7,3.6,Medium,Outstanding,Ready Now
E00661,2024,3.8,83.2,3.2,Medium,Outstanding,Not Ready
E00661,2025,3.6,88.1,3.4,Medium,Outstanding,Not Ready
E00661,2026,3.8,90.0,3.7,High,Meets,Not Ready
E00662,2022,4.4,84.7,4.5,Medium,Meets,Ready Now
E00662,2023,4.0,87.0,4.3,Low,Outstanding,Ready Now
E00662,2024,3.2,75.4,3.4,Medium,Exceeds,Ready 1-2 Years
E00662,2025,3.8,105.9,3.5,Medium,Outstanding,Ready 1-2 Years
E00662,2026,3.3,68.5,2.9,High,Meets,Ready Now
E00663,2022,3.7,67.9,4.0,High,Outstanding,Ready 1-2 Years
E00663,2023,4.2,90.3,4.0,Medium,Partially Meets,Ready 1-2 Years
E00663,2024,3.8,72.7,3.6,Low,Meets,Ready Now
E00663,2025,3.4,105.7,3.4,High,Meets,Ready 1-2 Years
E00663,2026,3.8,87.5,4.7,Low,Outstanding,Ready 1-2 Years
E00664,2022,2.9,85.5,2.7,Medium,Exceeds,Ready 1-2 Years
E00664,2023,3.1,87.5,2.9,Medium,Partially Meets,Ready 1-2 Years
E00664,2024,2.6,61.8,2.5,Medium,Exceeds,Ready Now
E00664,2025,2.9,93.1,3.0,Medium,Meets,Not Ready
E00664,2026,3.2,90.5,3.3,High,Exceeds,Ready Now
E00665,2022,2.4,85.3,2.3,High,Exceeds,Ready 1-2 Years
E00665,2023,2.3,63.3,1.8,Low,Meets,Ready Now
E00666,2022,2.6,71.6,2.4,Medium,Meets,Not Ready
E00666,2023,3.2,89.1,3.6,Medium,Meets,Ready Now
E00666,2024,3.4,84.7,3.4,Medium,Exceeds,Ready Now
E00666,2025,2.6,90.6,2.6,Low,Meets,Ready 1-2 Years
E00666,2026,2.9,70.1,2.9,Medium,Partially Meets,Ready Now
E00667,2024,2.8,80.8,2.6,Medium,Meets,Ready Now
E00667,2025,3.1,90.6,3.1,Medium,Outstanding,Ready Now
E00667,2026,2.8,74.3,3.0,Medium,Outstanding,Ready Now
E00668,2024,3.3,90.6,4.0,Medium,Partially Meets,Ready Now
E00668,2025,4.3,92.7,4.6,Medium,Exceeds,Ready Now
E00668,2026,3.7,94.9,3.5,Medium,Exceeds,Ready 1-2 Years
E00669,2022,3.7,106.3,3.7,High,Partially Meets,Ready Now
E00669,2023,4.1,94.2,4.6,Medium,Outstanding,Not Ready
E00669,2024,3.8,92.8,3.7,High,Meets,Ready 1-2 Years
E00669,2025,3.8,91.8,3.8,Low,Outstanding,Not Ready
E00669,2026,3.4,86.4,3.4,Low,Exceeds,Ready 1-2 Years
E00670,2023,3.6,85.6,3.8,Medium,Meets,Not Ready
E00670,2024,3.7,94.0,4.1,Medium,Partially Meets,Ready 1-2 Years
E00670,2025,4.1,89.7,4.0,Low,Meets,Ready 1-2 Years
E00670,2026,3.9,90.5,3.8,Low,Exceeds,Ready Now
E00671,2022,1.9,73.7,2.1,Medium,Meets,Not Ready
E00671,2023,3.5,78.5,3.3,Low,Meets,Ready 1-2 Years
E00671,2024,2.3,80.3,1.9,High,Exceeds,Not Ready
E00671,2025,2.2,71.9,2.2,Medium,Exceeds,Ready Now
E00671,2026,2.5,74.7,2.9,Low,Partially Meets,Ready Now
E00673,2022,3.9,90.3,3.8,High,Partially Meets,Ready Now
E00673,2023,3.3,99.5,3.5,Medium,Meets,Ready 1-2 Years
E00673,2024,3.8,83.4,4.4,Medium,Meets,Not Ready
E00673,2025,4.1,90.3,4.0,Medium,Exceeds,Not Ready
E00673,2026,3.1,86.8,3.0,Medium,Meets,Ready 1-2 Years
E00674,2022,3.6,103.3,3.5,Medium,Meets,Ready Now
E00674,2023,3.8,79.7,3.5,Low,Outstanding,Not Ready
E00674,2024,3.5,82.9,3.4,Medium,Exceeds,Not Ready
E00674,2025,4.8,87.1,4.5,Low,Meets,Ready 1-2 Years
E00674,2026,3.6,108.1,3.4,Medium,Exceeds,Ready Now
E00675,2022,3.3,76.3,3.5,Low,Meets,Ready Now
E00675,2023,3.3,78.3,3.9,Medium,Exceeds,Ready 1-2 Years
E00675,2024,3.1,86.9,3.5,Medium,Partially Meets,Not Ready
E00675,2025,3.0,71.6,3.0,Low,Meets,Ready Now
E00675,2026,3.5,68.8,3.7,High,Meets,Ready 1-2 Years
E00676,2023,3.4,80.5,3.7,Medium,Outstanding,Ready Now
E00676,2024,3.6,87.6,3.2,Low,Partially Meets,Ready 1-2 Years
E00676,2025,3.9,73.3,4.4,High,Partially Meets,Not Ready
E00676,2026,3.6,93.4,4.0,Medium,Meets,Ready Now
E00677,2025,4.5,81.0,4.4,Medium,Meets,Ready 1-2 Years
E00677,2026,3.9,103.9,4.3,Medium,Partially Meets,Not Ready
E00678,2022,3.9,86.4,3.8,Medium,Partially Meets,Ready Now
E00678,2023,4.1,101.3,3.9,Medium,Exceeds,Ready Now
E00678,2024,4.6,80.8,4.4,Medium,Meets,Ready Now
E00678,2025,4.4,88.2,4.9,Medium,Meets,Ready Now
E00678,2026,4.2,96.6,3.9,Medium,Meets,Ready Now
E00679,2022,2.8,91.3,2.6,Low,Outstanding,Ready 1-2 Years
E00679,2023,2.2,77.3,2.2,Low,Meets,Ready Now
E00679,2024,2.9,67.7,2.6,Low,Outstanding,Ready Now
E00679,2025,2.8,76.7,3.0,Medium,Meets,Not Ready
E00679,2026,2.9,71.4,3.0,Medium,Meets,Ready Now
E00680,2022,3.0,86.4,2.9,Medium,Partially Meets,Ready 1-2 Years
E00680,2023,2.4,85.3,2.4,High,Outstanding,Not Ready
E00680,2024,3.1,100.0,3.2,High,Partially Meets,Ready Now
E00680,2025,2.8,71.5,2.2,Medium,Partially Meets,Ready 1-2 Years
E00680,2026,2.9,82.7,3.0,Medium,Partially Meets,Ready 1-2 Years
E00681,2022,4.7,90.1,4.8,Medium,Meets,Not Ready
E00681,2023,4.8,96.1,5.0,Medium,Partially Meets,Not Ready
E00681,2024,5.0,100.9,5.0,Low,Partially Meets,Not Ready
E00681,2025,4.8,86.3,5.0,Medium,Exceeds,Not Ready
E00681,2026,4.4,92.0,4.4,Low,Outstanding,Not Ready
E00682,2024,2.8,69.3,2.8,Low,Meets,Not Ready
E00682,2025,3.7,93.5,3.4,High,Meets,Ready 1-2 Years
E00682,2026,3.0,80.5,3.3,Medium,Partially Meets,Not Ready
E00683,2022,3.0,83.7,2.8,Low,Meets,Ready 1-2 Years
E00683,2023,3.8,95.4,3.9,Medium,Outstanding,Ready Now
E00683,2024,3.3,89.5,3.1,Medium,Meets,Ready 1-2 Years
E00683,2025,3.5,91.6,3.3,High,Exceeds,Ready Now
E00683,2026,3.5,83.4,3.6,Medium,Meets,Ready Now
E00684,2025,4.5,83.8,4.7,High,Partially Meets,Not Ready
E00684,2026,3.5,64.0,3.3,High,Exceeds,Ready 1-2 Years
E00685,2022,4.1,89.4,3.9,Medium,Partially Meets,Not Ready
E00685,2023,3.3,74.1,3.0,Low,Meets,Ready 1-2 Years
E00685,2024,4.0,81.0,4.2,Medium,Meets,Not Ready
E00685,2025,3.1,99.0,3.2,Low,Meets,Not Ready
E00685,2026,3.3,87.9,3.3,Medium,Exceeds,Ready Now
E00686,2026,3.2,77.2,3.6,Medium,Outstanding,Ready 1-2 Years
E00687,2022,2.7,67.5,2.5,Medium,Meets,Ready Now
E00687,2023,2.5,80.2,2.6,Medium,Meets,Not Ready
E00687,2024,2.8,89.5,2.3,Low,Meets,Ready Now
E00687,2025,2.8,84.6,3.0,Medium,Meets,Not Ready
E00687,2026,1.8,73.1,1.7,Medium,Meets,Ready Now
E00688,2022,3.5,87.6,3.3,Medium,Partially Meets,Ready 1-2 Years
E00688,2023,4.1,95.1,4.2,High,Meets,Not Ready
E00688,2024,4.3,92.8,4.4,Medium,Meets,Ready 1-2 Years
E00688,2025,3.6,89.4,3.8,Medium,Meets,Ready Now
E00688,2026,3.6,90.3,4.3,Medium,Exceeds,Ready Now
E00689,2022,2.6,76.4,2.6,High,Exceeds,Ready Now
E00689,2023,2.2,79.8,1.9,Medium,Outstanding,Ready 1-2 Years
E00689,2024,1.8,89.4,1.7,Low,Meets,Not Ready
E00689,2025,2.1,61.4,1.7,Low,Meets,Ready Now
E00689,2026,3.0,77.9,2.6,Medium,Meets,Not Ready
E00690,2024,3.9,83.7,3.9,Medium,Meets,Ready Now
